Time,280,281,282,283,284,285,286,287,320,321,322,323,324,325,326,327,360,361,362,363,364,365,366,367,400,401,402,403,404,405,406,407,440,441,442,443,444,445,446,447,474,475,882,883,884,885,886,887,888,889,922,923,924,925,926,927,928,929,1154,1155,1156,1157,1158,1159,1160,1161,1194,1195,1196,1197,1198,1199,1200,1201,1234,1235,1236,1237,1238,1239,1240,1241,1271,1272,1273,1274,1275,1589,1590,1591,1592,1593,1594,1595,1596,1629,1630,1631,1632,1633,1634,1635,1636,1669,1670,1671,1672,1673,1674,1675,1676,1709,1710,1711,1712,1713,1714,1715,1716,1745,1746,1747,1748,1833,1834,1835,2149,2150,2151,2152,2153,2154,2155,2156,2185,2186,2187,2188,2189,2190,2191,2313,2316,2319,2322,2325
1490,268,258,288,258,253,278,263,288,268,278,283,292,263,288,273,292,288,268,253,302,283,258,273,283,263,268,253,268,278,258,273,288,283,273,253,273,249,283,263,278,297,229,302,278,273,307,307,283,302,302,283,283,307,273,297,283,278,292,297,278,288,278,283,278,278,278,278,283,288,297,263,278,312,302,288,283,292,278,292,278,307,312,288,278,278,273,273,283,283,283,268,258,278,268,292,297,273,278,273,278,268,297,292,278,273,268,278,278,273,278,312,278,297,278,258,263,263,283,317,283,283,283,283,273,283,283,302,288,278,273,268,268,268,292,258,297,283,292,283,278,283,312,307,292,317,288
1500,273,253,288,258,258,278,263,292,268,273,283,292,268,288,278,297,283,263,253,302,283,258,278,283,263,263,253,263,278,263,278,292,283,268,253,268,249,283,263,273,302,229,307,273,278,307,307,288,297,302,283,283,312,273,297,283,283,292,297,278,292,278,288,278,278,283,283,278,292,297,263,278,312,302,288,283,292,278,297,273,307,317,292,273,278,273,273,278,278,288,268,263,278,273,288,297,273,273,273,278,268,292,292,273,273,273,273,278,273,278,312,278,297,278,258,263,263,288,317,283,278,283,283,273,283,283,302,288,278,268,263,263,273,297,263,292,283,292,283,278,292,312,312,292,317,288
1510,268,253,288,258,253,283,268,288,263,278,283,297,268,288,273,292,283,263,253,302,278,263,278,283,258,268,258,268,278,263,278,288,283,268,253,273,249,283,268,273,297,229,307,278,278,302,302,288,302,297,283,283,322,273,297,283,283,292,297,278,297,273,288,278,283,283,278,283,288,297,263,278,317,302,288,283,297,273,297,278,307,312,292,273,283,273,268,273,278,288,273,263,278,273,288,297,278,273,273,278,268,302,297,273,278,278,273,273,278,278,312,273,297,283,258,263,263,283,317,283,278,283,278,278,283,288,297,288,283,268,263,268,278,297,263,292,283,297,278,278,288,317,312,288,317,288
1520,268,253,292,268,249,283,263,292,263,278,283,297,263,292,278,292,283,268,253,307,278,268,283,283,263,273,258,268,273,268,283,292,288,273,258,273,249,288,268,273,297,234,307,278,283,307,302,292,307,297,283,288,322,273,297,288,283,292,297,283,302,278,288,283,283,283,278,283,292,302,258,283,317,297,283,283,297,278,292,278,307,312,292,273,288,278,268,283,283,292,273,263,283,273,288,297,283,278,278,278,268,302,292,273,278,278,278,268,278,283,307,273,302,283,258,258,268,283,317,283,283,283,283,273,283,288,302,288,278,273,258,273,278,297,263,297,288,297,278,283,292,312,312,288,317,288
1530,273,263,292,268,249,278,263,292,268,283,283,302,263,292,273,292,288,268,253,307,283,263,278,283,263,268,258,273,273,263,278,292,288,273,258,278,249,288,268,278,297,234,307,278,278,312,302,292,307,297,283,292,322,278,292,288,278,297,297,283,297,283,283,283,278,283,278,288,297,307,258,283,317,297,283,283,297,288,292,278,307,317,292,273,292,278,268,283,283,292,278,258,283,268,288,292,283,278,278,278,268,297,292,273,273,278,283,273,278,283,312,278,307,283,258,258,268,288,322,283,283,288,283,273,288,283,302,288,283,278,258,273,273,297,258,297,283,302,283,283,288,317,312,292,317,288
1540,273,263,292,273,253,283,268,288,273,288,288,302,268,292,278,297,288,278,253,312,283,263,278,288,263,273,258,273,273,268,283,288,292,283,263,283,249,288,268,278,302,239,307,283,278,307,302,288,307,297,283,292,317,283,292,288,283,297,297,288,297,288,288,288,278,283,283,292,292,307,263,283,317,302,288,288,297,288,292,283,312,312,292,283,288,283,273,283,288,288,278,263,288,273,292,297,288,283,283,283,273,302,297,278,278,278,288,273,283,288,312,278,307,283,263,258,268,283,322,288,288,288,288,278,288,288,307,292,278,278,263,273,278,297,263,302,288,307,283,283,292,317,312,297,322,292
1550,278,268,292,268,258,288,268,288,278,288,288,302,268,292,278,297,288,273,253,312,283,263,283,288,263,278,258,273,278,268,278,288,288,283,258,278,244,288,268,278,307,239,307,283,278,317,302,292,302,302,288,292,317,278,292,288,283,297,297,292,297,288,288,288,283,283,288,288,292,307,263,288,317,302,292,292,297,288,297,283,312,322,297,278,288,283,273,283,288,288,278,268,283,273,292,307,288,283,283,283,278,297,292,283,283,278,283,273,283,283,317,283,307,283,268,263,268,288,322,288,288,283,288,278,292,292,307,297,283,278,268,273,278,297,263,302,288,302,288,283,297,322,312,297,322,292
1560,278,263,292,268,258,283,263,292,273,288,292,302,268,288,273,297,288,273,258,307,283,263,278,288,268,273,263,273,283,268,278,292,288,278,258,283,249,288,268,283,307,239,312,283,278,317,307,292,302,307,288,292,317,283,297,288,278,302,302,288,297,283,292,288,283,283,288,292,292,302,268,283,317,307,292,292,302,288,297,283,307,322,297,283,288,283,278,278,288,292,278,268,283,278,292,302,283,283,278,283,273,297,297,278,283,278,278,273,283,283,317,283,312,283,263,263,268,283,322,288,283,288,288,278,292,288,307,297,283,278,268,268,273,297,263,302,283,302,288,288,292,322,312,297,322,292
1570,278,258,292,263,258,288,273,297,268,278,288,302,268,288,278,302,288,268,263,307,288,263,283,288,268,273,263,268,283,268,283,297,292,273,258,278,253,288,268,283,302,234,312,278,283,312,307,292,307,312,283,288,322,278,302,292,283,302,302,283,302,283,288,283,283,292,288,288,292,307,268,288,322,302,292,288,302,283,302,283,307,327,292,278,288,278,278,283,283,292,278,268,288,273,292,302,283,278,283,283,273,302,297,278,278,278,283,273,283,288,317,278,307,288,263,268,268,288,327,292,283,283,288,278,288,292,307,292,288,278,268,268,278,302,268,297,288,302,288,283,288,317,317,297,327,292
1580,273,258,292,263,258,288,273,297,268,283,288,297,268,288,283,302,288,268,263,312,288,263,283,288,268,268,263,273,283,268,283,297,292,273,263,278,258,288,273,278,302,234,307,283,288,312,312,288,312,307,288,292,322,273,302,292,288,302,297,283,297,283,288,288,288,288,283,288,297,302,268,288,322,312,288,283,302,278,302,283,317,322,292,283,292,273,278,288,283,292,278,268,288,278,297,302,283,278,283,283,273,307,302,278,278,283,278,278,283,288,317,283,302,288,263,263,273,292,327,292,283,288,283,278,283,288,307,292,283,278,268,268,283,302,263,297,288,297,288,283,297,322,317,292,322,292
1590,273,258,297,268,258,288,273,297,268,283,292,302,273,292,288,302,288,268,263,307,288,263,292,292,268,268,263,278,283,268,288,297,292,278,268,278,258,288,278,278,302,239,307,283,283,312,312,297,312,302,288,297,322,278,297,292,292,297,302,278,297,283,288,292,292,288,288,288,292,307,268,288,327,307,288,283,302,283,302,283,317,322,292,283,292,278,278,288,283,292,283,268,288,278,297,297,283,278,283,278,273,307,297,278,278,283,283,283,283,288,312,283,302,288,268,268,268,292,322,288,288,288,288,278,288,288,307,292,288,278,268,273,283,302,263,302,292,297,288,288,297,322,317,297,322,292
1600,278,268,292,273,258,292,273,302,273,288,292,307,273,292,283,297,292,278,263,317,288,268,288,292,268,273,263,278,283,273,283,297,292,278,268,283,253,292,278,278,302,239,307,288,283,317,312,297,312,302,288,302,322,283,302,292,288,297,307,288,302,288,288,292,283,283,288,292,297,307,268,292,322,307,292,292,307,292,302,288,317,317,297,283,292,283,278,283,288,292,288,268,292,283,292,302,288,283,288,283,273,307,297,278,283,283,288,278,288,288,317,283,307,288,268,268,273,292,327,288,288,288,292,278,292,292,307,292,288,283,268,278,278,302,268,302,292,307,288,288,302,317,312,297,327,297
1610,278,273,297,278,258,292,273,297,273,292,297,312,273,297,283,297,292,283,263,317,288,268,283,292,268,283,268,283,283,273,288,297,292,288,268,288,253,292,273,278,307,249,317,292,288,322,312,302,307,307,292,302,327,288,302,297,283,302,302,292,302,297,292,292,288,288,288,297,302,307,268,292,322,307,292,297,307,297,302,292,312,327,297,288,297,288,278,288,292,297,292,268,292,278,297,307,292,283,292,283,283,302,302,283,288,288,288,278,288,288,317,288,317,292,273,268,278,288,327,288,292,292,292,283,297,297,312,302,288,283,273,283,278,297,268,312,292,312,288,292,297,327,317,302,322,297
1620,283,273,297,273,263,292,268,297,278,292,292,307,273,297,288,302,292,278,263,322,288,273,288,288,273,283,268,278,283,273,288,297,292,288,268,288,258,292,273,283,307,249,317,292,288,322,317,297,312,312,292,302,327,283,307,297,288,307,307,292,302,292,292,292,288,288,288,302,302,312,273,292,322,312,292,297,307,292,302,292,312,327,302,288,292,288,278,288,292,297,292,268,292,273,302,307,297,283,292,288,278,307,307,283,292,288,292,283,288,288,322,288,317,288,273,268,273,292,332,292,292,292,292,283,297,297,312,302,288,283,273,278,283,297,268,312,292,312,292,288,297,327,322,302,327,297
1630,278,273,302,273,263,288,273,297,278,288,292,307,278,297,283,302,297,273,263,317,288,268,283,292,273,278,273,278,288,268,283,302,297,278,263,288,258,288,273,288,312,244,317,288,283,317,317,297,312,317,288,297,327,288,307,292,283,312,307,288,307,288,292,292,288,292,292,297,297,312,278,288,322,307,297,292,302,292,307,288,312,327,302,288,297,288,283,283,292,297,288,273,292,278,302,307,292,283,288,292,278,307,307,283,288,283,288,288,288,288,322,288,312,292,273,273,278,288,332,297,292,292,288,288,297,292,317,297,283,283,273,273,278,307,268,307,292,307,297,288,292,327,322,297,327,297
1640,283,263,302,273,268,292,278,302,283,283,292,297,283,297,288,307,297,273,263,312,292,273,292,297,273,278,268,273,288,268,292,307,302,278,268,283,258,288,273,288,312,244,317,283,283,317,317,297,312,312,292,297,327,283,312,297,292,312,307,288,307,288,297,292,288,297,292,297,302,312,278,292,327,317,302,292,307,283,312,288,322,327,307,283,297,283,283,292,288,297,283,278,292,283,302,312,292,283,288,292,278,307,307,283,283,283,283,283,288,292,327,292,312,288,268,273,273,297,332,297,288,292,288,283,292,297,317,292,283,283,278,273,288,307,273,307,292,302,302,288,302,327,327,302,332,302
1650,283,268,302,268,268,292,278,307,278,288,297,307,278,297,283,307,297,273,263,312,292,273,292,297,273,273,268,278,288,278,288,307,302,283,268,283,258,292,278,288,312,244,317,283,288,317,317,297,317,307,297,297,327,283,307,297,292,307,307,288,307,288,292,292,292,297,292,292,302,307,278,292,327,312,297,292,307,288,307,288,322,327,302,283,297,283,283,297,283,297,283,278,288,283,302,307,288,283,288,288,278,307,307,283,278,288,288,283,292,297,322,288,307,288,273,273,278,297,332,297,288,292,288,288,292,297,317,292,292,283,278,273,288,312,273,302,297,307,292,292,297,327,322,302,327,302
1660,283,268,302,273,268,292,283,302,278,288,292,307,273,297,288,307,297,278,268,317,292,273,292,297,273,278,273,283,288,278,292,307,297,283,273,288,258,297,283,283,307,244,317,288,292,317,317,302,317,307,292,302,332,288,307,297,297,302,307,292,312,292,292,297,292,292,292,297,302,312,273,297,332,312,292,292,312,288,307,292,322,327,302,288,302,283,283,288,288,302,288,273,297,283,297,307,292,288,288,288,283,307,302,283,288,288,288,283,292,297,322,288,312,292,273,268,273,297,327,297,292,297,297,283,297,302,312,297,292,288,278,278,288,307,273,302,297,312,292,292,307,327,322,302,327,297
1670,283,268,307,278,263,297,278,302,278,288,297,312,273,297,292,302,292,278,273,322,292,273,292,292,278,278,273,288,288,278,292,302,297,288,268,288,258,297,278,283,307,244,317,292,292,322,317,307,317,312,292,307,332,288,302,302,292,307,307,297,312,297,297,297,292,288,292,302,307,317,273,297,327,312,292,292,307,297,302,292,317,327,302,288,302,292,283,292,297,297,288,273,297,288,297,307,292,288,292,288,288,312,302,288,288,288,292,278,292,292,317,288,312,297,278,273,283,292,327,297,292,297,302,283,297,302,317,302,297,288,273,283,288,307,268,307,297,312,292,292,302,322,322,302,327,297
1680,283,273,302,283,263,297,278,302,283,292,302,317,273,302,292,302,297,283,268,322,292,273,292,292,278,283,273,288,292,278,292,302,297,292,273,292,258,297,278,288,312,249,317,297,292,327,317,302,317,312,292,307,332,292,307,302,292,307,307,297,312,297,297,297,292,292,292,302,307,322,273,297,327,312,292,302,307,297,307,292,322,327,307,292,302,292,288,288,302,297,288,278,297,283,302,307,297,288,297,292,288,312,307,288,292,292,297,288,297,297,327,288,322,297,278,273,278,297,336,297,297,297,302,288,302,297,317,307,292,292,278,283,288,302,273,312,297,312,297,297,302,327,322,302,332,297
1690,283,278,302,283,273,297,278,302,283,302,302,312,278,302,292,312,302,288,268,322,297,278,297,297,273,283,273,283,292,278,292,302,302,292,273,288,263,297,278,292,317,253,317,297,288,327,317,302,322,312,297,307,332,288,312,302,297,312,312,297,312,297,297,297,292,292,292,307,302,317,278,297,327,317,302,307,312,292,312,292,322,332,307,297,302,292,288,292,302,302,292,283,297,288,307,312,302,288,297,297,288,312,312,292,297,292,297,292,292,297,327,292,322,297,278,278,283,302,336,302,297,297,297,292,302,302,322,307,297,288,278,288,288,307,278,317,297,317,297,292,307,327,327,307,332,307
1700,288,278,307,283,273,297,278,307,288,302,302,317,288,297,288,312,302,283,273,327,297,278,288,302,278,288,273,288,292,278,292,307,302,288,273,288,268,302,283,292,317,249,317,297,292,327,317,302,312,317,297,302,332,288,307,302,292,312,312,297,312,297,302,297,292,297,297,302,307,317,278,297,327,317,302,302,312,297,317,297,322,332,307,292,297,297,288,297,297,302,292,283,297,283,302,317,297,292,292,297,283,312,312,292,292,292,297,292,292,297,332,292,322,297,278,278,278,292,332,302,297,292,297,292,302,302,322,307,292,292,278,288,288,312,278,317,297,312,302,292,302,332,327,307,332,307
1710,288,278,307,278,273,297,283,307,283,297,297,312,283,297,292,312,302,278,273,322,297,278,297,302,278,288,273,283,292,278,292,312,302,283,273,288,268,297,278,288,317,249,327,297,292,322,322,302,322,322,297,302,332,292,312,302,297,312,312,292,312,297,302,297,297,297,297,302,307,317,283,297,332,317,302,302,312,297,312,292,322,332,307,292,302,292,292,297,297,307,292,283,297,288,302,317,297,297,292,292,283,312,312,292,292,292,292,292,292,297,332,292,322,292,278,283,283,302,336,307,297,297,297,292,302,302,322,307,297,288,278,283,292,317,283,317,302,312,302,297,302,332,327,307,336,307
1720,288,273,312,278,268,297,283,312,283,292,302,307,283,302,292,312,302,278,273,317,297,278,297,302,278,288,278,288,292,283,297,312,302,283,278,288,263,302,283,292,317,244,327,292,297,327,322,307,322,322,302,302,332,288,312,302,297,317,312,297,312,292,302,297,297,302,297,302,312,312,278,297,332,317,302,302,312,292,312,292,322,336,307,292,302,292,292,297,297,312,288,278,297,288,307,312,292,297,292,292,288,317,312,292,292,292,288,288,297,297,327,292,322,297,273,278,283,297,341,302,297,302,297,292,302,302,322,307,297,288,278,283,292,312,278,312,307,312,297,297,307,332,332,307,332,307
1730,288,273,312,278,273,302,288,312,283,292,302,317,283,307,297,312,302,283,273,322,297,278,297,302,278,288,273,288,297,283,297,307,302,288,278,292,263,302,288,292,317,244,322,292,297,322,327,307,327,317,297,307,336,292,317,302,297,312,312,297,312,297,302,297,302,302,302,302,312,312,278,302,336,317,302,297,317,297,312,297,327,332,307,292,307,288,288,297,297,302,288,278,297,292,307,312,297,297,292,292,288,317,312,288,292,292,292,288,292,302,327,292,317,297,273,273,288,302,336,302,297,302,297,288,302,302,322,302,297,288,283,283,297,317,278,307,307,312,297,297,312,332,332,307,332,307
1740,292,273,307,283,273,302,283,307,283,297,302,317,283,307,292,312,302,288,273,322,297,283,297,302,278,288,273,292,297,283,302,312,302,292,278,297,263,302,288,292,317,249,322,292,297,327,322,307,327,317,297,307,336,297,312,307,302,312,312,297,312,297,302,302,302,292,302,302,312,317,278,302,332,317,302,297,312,297,312,297,332,332,307,292,307,297,288,297,302,302,292,283,302,292,307,317,297,292,292,292,288,317,307,288,292,292,297,292,297,297,332,292,317,302,278,273,288,307,332,307,297,297,302,288,302,302,327,307,297,288,283,288,292,312,278,312,307,317,297,302,312,332,327,307,336,307
1750,292,283,312,288,273,302,283,307,288,302,307,322,283,307,297,312,302,292,273,327,297,283,297,302,283,292,283,292,297,283,297,307,302,297,283,297,268,307,283,297,317,258,327,302,297,332,322,312,322,317,302,312,341,297,312,307,302,312,317,307,312,302,302,307,297,302,302,307,312,322,278,302,332,317,302,302,312,302,312,297,332,336,312,302,307,297,288,297,302,307,297,278,307,288,307,322,302,292,302,297,292,312,312,292,297,297,302,292,302,302,332,292,322,302,283,283,288,307,336,307,302,302,307,292,307,302,327,312,302,292,283,288,292,312,278,317,302,322,302,302,307,332,332,312,336,312
1760,292,283,307,288,273,302,288,307,288,307,307,322,283,312,297,312,302,292,278,332,297,283,302,302,283,297,283,292,292,283,297,307,302,297,278,302,268,307,288,297,322,263,327,302,297,336,322,307,322,322,307,312,336,297,312,312,297,317,322,307,312,302,302,307,297,302,297,312,312,327,283,307,336,317,307,312,317,307,312,302,322,336,317,302,302,302,292,297,307,312,297,283,307,297,312,322,307,297,302,297,288,317,312,297,302,297,307,288,302,302,332,297,332,302,283,283,288,307,341,307,312,302,307,297,312,307,327,317,302,297,283,288,292,312,283,327,297,322,302,302,312,336,332,312,336,312
1770,292,283,312,288,278,302,283,312,288,307,307,322,288,307,292,312,307,288,278,332,302,283,292,307,283,292,283,292,297,283,292,312,312,297,278,297,268,302,288,297,322,258,327,302,302,332,327,307,317,327,307,312,336,297,317,307,297,322,317,307,312,307,307,302,297,307,302,312,312,327,292,302,332,322,307,307,317,307,317,302,322,341,317,302,307,297,292,297,312,312,297,288,307,288,312,317,302,297,302,302,288,317,317,297,302,297,302,292,302,297,336,302,332,302,283,283,288,297,341,307,307,307,307,297,307,307,322,312,297,297,283,288,292,317,283,327,302,322,302,302,302,341,332,312,336,312
1780,292,278,312,283,278,302,283,312,288,302,307,317,292,307,297,317,307,288,278,327,307,283,302,307,283,288,278,292,302,288,302,312,312,292,278,292,273,307,288,297,322,253,327,302,302,327,332,307,322,327,302,307,341,292,322,307,297,322,322,297,317,302,312,302,297,307,302,307,317,322,288,302,336,327,307,302,317,302,322,302,327,341,312,297,307,297,297,307,307,312,297,292,302,292,312,317,302,297,302,302,288,317,317,297,302,297,297,297,302,302,336,302,327,307,283,288,288,302,346,307,307,302,302,297,307,307,322,312,297,292,288,292,297,317,283,322,307,322,307,302,312,336,332,317,336,312
1790,297,278,317,283,278,302,288,312,288,297,307,312,288,302,297,322,307,283,278,327,302,278,302,307,283,288,278,288,302,288,302,317,312,288,283,292,273,307,292,297,322,249,327,297,302,327,332,307,327,322,307,307,336,292,322,307,302,322,322,297,322,297,312,302,302,302,307,302,312,322,288,302,336,322,307,302,322,297,317,297,327,341,317,292,307,297,297,307,302,312,297,288,297,292,317,322,297,302,297,302,297,322,317,297,292,297,297,297,297,302,336,302,317,307,283,283,283,307,341,307,302,307,302,297,302,307,327,307,302,292,288,292,297,322,288,317,312,317,307,302,312,341,336,317,341,312
1800,292,273,317,283,273,302,292,317,288,302,307,327,288,307,302,317,307,288,278,327,302,283,302,312,283,292,283,292,297,288,302,317,307,292,283,302,273,307,292,297,317,253,332,297,302,332,327,317,327,322,307,312,341,297,312,307,307,317,322,297,322,302,307,307,307,302,302,307,312,322,283,307,336,327,307,307,322,302,317,302,336,336,317,292,307,302,297,307,302,312,297,288,307,297,312,322,302,297,297,297,297,322,312,297,297,302,302,297,302,307,332,302,322,307,283,283,292,312,341,307,302,302,307,297,307,307,327,312,307,292,288,292,302,322,283,317,312,317,302,307,317,336,341,312,341,312
1810,297,283,312,288,278,307,292,317,288,302,307,327,283,312,302,317,302,288,283,336,302,288,307,307,288,292,283,297,297,288,302,317,312,297,288,302,273,307,292,297,322,258,332,297,302,336,327,312,332,322,307,317,341,297,317,312,302,317,322,302,322,307,307,307,302,302,302,312,317,327,288,307,336,322,307,307,322,307,317,302,332,341,317,297,312,302,292,302,307,312,302,288,312,297,312,322,302,302,302,297,297,322,317,297,302,302,302,292,302,307,332,297,327,302,288,283,292,312,341,307,307,307,307,297,307,312,332,312,307,297,288,292,302,317,288,322,312,322,302,307,317,336,336,312,341,312
1820,292,288,317,297,278,307,292,312,288,312,312,332,288,312,302,317,307,292,283,336,302,288,302,302,288,297,283,307,297,292,307,317,307,302,288,307,268,307,292,297,327,263,327,307,302,341,332,317,327,327,307,317,346,307,317,317,302,322,317,307,317,307,307,312,302,307,302,317,322,327,288,312,336,322,312,312,322,307,322,307,327,341,312,302,312,307,292,302,307,317,307,288,312,302,312,322,307,302,307,302,297,322,317,302,302,302,312,292,307,307,332,302,332,307,292,283,297,307,346,307,312,307,312,297,312,312,332,317,307,302,288,292,297,317,283,327,312,327,307,307,317,336,336,317,341,317
1830,297,288,317,297,283,312,288,312,297,312,312,327,288,317,302,322,312,297,283,336,302,288,307,312,288,302,288,307,302,292,307,317,312,307,288,302,273,312,292,302,327,268,327,307,302,341,332,317,332,327,307,317,341,307,322,317,307,322,322,307,317,307,312,312,302,312,307,312,317,332,288,307,341,327,307,312,322,312,322,307,332,341,312,307,312,307,292,302,312,312,307,288,307,297,317,322,307,302,312,307,297,322,317,302,307,302,312,297,307,307,341,302,332,307,292,288,288,312,346,312,312,307,312,302,317,312,327,317,312,302,292,292,297,317,283,332,312,332,312,307,317,341,336,317,346,312
1840,297,288,317,297,283,307,292,317,297,307,312,327,292,307,302,322,317,292,278,336,307,288,307,312,288,297,288,297,302,292,307,317,312,302,288,302,278,312,292,307,327,258,332,307,307,336,336,317,327,327,312,317,341,302,327,317,307,327,327,307,322,307,312,307,302,307,312,312,317,332,292,307,336,327,312,312,322,312,322,302,332,346,317,307,312,302,297,307,312,312,302,292,312,297,322,322,312,297,307,307,297,322,322,302,307,302,307,302,302,302,336,302,332,312,288,288,292,307,346,312,307,312,312,302,312,312,332,317,307,302,292,297,297,322,288,322,307,322,312,307,312,341,336,322,346,317
1850,297,288,317,292,288,312,297,322,302,307,312,322,292,312,302,322,312,292,283,336,307,288,307,317,292,297,288,297,307,288,302,322,317,297,288,302,283,312,292,307,327,258,332,307,307,336,336,317,327,332,312,317,346,302,327,317,307,322,322,307,327,307,312,307,307,307,312,312,317,332,292,312,341,332,312,312,322,307,327,302,336,341,322,302,307,307,302,312,307,317,302,292,312,297,317,327,307,302,302,307,297,322,322,302,302,307,307,302,302,307,341,307,332,312,288,292,292,312,346,312,307,307,307,302,312,317,332,312,307,302,297,297,302,322,288,322,312,327,312,307,317,346,341,322,346,322
1860,302,283,317,288,288,307,297,322,302,302,317,317,297,317,302,327,312,292,288,336,307,288,312,312,292,297,292,292,307,292,307,322,317,297,288,302,278,312,297,302,332,258,336,302,307,336,336,317,336,332,312,317,346,302,327,317,307,327,327,307,327,307,317,312,312,307,307,312,322,327,292,307,346,327,317,312,327,302,327,307,336,341,322,302,317,302,302,312,307,317,302,297,312,302,317,327,307,307,307,307,302,327,327,302,302,307,307,297,302,312,336,307,332,312,288,288,297,312,351,312,307,317,307,302,312,312,332,312,307,297,292,297,302,327,292,327,317,327,312,307,317,346,341,322,346,322
1870,297,283,322,292,283,312,297,322,297,307,317,327,297,322,307,327,312,292,288,336,307,292,307,312,292,292,292,297,307,297,312,322,312,297,288,307,278,317,292,302,327,263,332,307,307,336,336,322,336,332,317,317,346,302,322,317,312,327,327,307,327,312,317,312,312,312,307,317,327,327,292,312,341,332,312,317,327,312,322,307,341,341,322,302,317,307,297,307,307,317,302,292,307,302,322,327,307,307,307,307,302,327,327,302,307,307,307,297,307,312,341,302,332,312,292,288,292,317,346,312,307,312,312,302,312,322,332,312,312,302,292,297,307,322,288,327,317,327,307,312,322,341,341,322,341,322
1880,302,283,322,292,288,312,297,322,297,307,317,332,292,322,312,322,312,292,283,336,307,292,317,317,292,292,288,297,302,297,312,322,312,302,292,307,278,317,302,302,332,263,332,307,312,336,336,317,336,332,317,317,346,307,322,317,312,327,327,312,327,312,317,317,312,312,307,317,322,327,292,312,346,332,317,312,327,312,327,307,336,346,322,302,317,307,297,307,312,317,302,292,312,302,317,327,307,307,312,307,297,332,327,302,302,307,312,302,312,312,341,302,332,312,292,288,297,312,346,317,307,317,312,307,312,317,332,317,307,297,292,297,307,327,288,327,317,327,312,312,322,346,341,317,346,317
1890,302,292,317,297,288,317,302,322,297,312,317,332,292,322,307,322,317,297,288,341,307,297,312,317,292,302,288,307,307,297,312,317,317,302,292,307,278,317,297,302,332,263,332,312,312,341,336,322,336,332,317,322,346,307,322,317,312,327,327,312,327,312,312,317,307,312,312,317,322,336,292,317,351,332,317,317,327,312,322,312,341,346,322,307,317,307,302,312,312,317,307,297,317,307,317,327,312,307,312,312,302,327,322,307,312,307,312,302,312,312,341,307,336,312,292,288,297,317,351,317,312,312,317,307,317,322,332,322,317,307,297,297,302,327,288,327,317,336,312,317,322,346,341,327,351,317
1900,302,297,322,297,288,317,297,322,297,317,317,336,297,322,302,327,317,307,288,341,307,297,312,317,292,307,292,307,307,297,312,322,322,307,292,312,278,317,302,307,332,268,341,312,312,346,336,322,336,327,312,327,351,312,322,317,312,327,332,317,327,317,317,317,307,312,312,322,322,336,292,317,351,332,317,322,327,317,327,312,341,346,322,312,317,312,302,312,317,317,307,292,317,307,322,332,317,307,312,312,307,327,327,307,312,307,312,302,312,317,341,312,336,317,297,292,302,317,351,322,317,312,322,312,322,317,332,327,312,307,292,302,302,327,292,332,317,332,312,312,322,351,346,327,351,322
1910,307,297,327,302,288,317,297,322,302,317,317,332,292,322,302,332,322,302,288,341,312,297,307,317,292,307,292,302,307,297,307,327,322,307,288,312,283,317,292,307,332,268,336,312,307,346,336,322,332,332,317,327,351,307,327,322,307,327,332,317,332,317,317,317,307,312,317,322,327,336,297,317,346,332,317,322,327,317,327,312,332,351,322,312,317,312,307,312,317,322,307,297,317,302,322,332,317,307,317,307,307,327,327,307,312,312,312,302,312,312,341,312,336,317,297,292,302,312,351,322,317,317,317,307,322,317,332,327,312,307,297,302,307,327,292,336,317,332,312,317,317,351,346,322,351,322
1920,302,292,327,302,292,317,302,322,302,317,317,332,302,322,312,327,322,302,292,346,312,297,312,317,297,302,292,302,312,297,312,322,322,307,292,307,288,317,302,312,336,268,336,312,307,341,341,327,336,336,317,322,351,307,332,322,312,332,332,317,332,312,317,317,312,317,312,317,327,336,297,317,346,336,317,317,332,317,332,312,341,356,327,312,317,307,307,317,317,322,307,302,317,302,327,336,317,312,312,312,307,327,327,307,312,312,312,302,312,317,351,312,336,317,292,292,302,312,356,317,317,317,317,307,317,322,336,327,317,307,302,302,312,327,297,332,322,336,317,312,317,346,346,322,356,322
1930,302,288,327,297,297,317,302,327,302,312,322,327,302,317,312,327,322,297,288,336,312,297,317,322,297,302,292,302,312,297,317,327,317,302,292,307,288,317,302,312,336,263,336,307,312,341,341,322,336,336,322,317,351,302,336,322,317,332,332,312,332,307,317,312,317,322,312,317,327,332,302,312,346,336,322,312,327,307,332,307,341,351,327,312,322,302,307,317,312,322,307,302,317,307,327,332,312,317,307,312,302,332,332,307,307,307,307,307,307,322,341,312,336,317,288,297,297,317,356,322,312,322,317,307,312,322,341,322,317,302,302,297,312,327,297,327,322,332,322,317,327,351,346,327,351,322
1940,302,292,322,297,292,312,302,332,302,307,322,327,302,322,312,332,317,297,288,341,317,297,317,322,297,297,292,302,312,297,317,332,317,302,292,312,283,317,307,307,336,263,336,307,317,341,336,322,346,336,322,322,351,307,332,317,317,332,332,312,332,312,317,317,322,317,317,322,322,332,297,317,351,341,317,317,332,312,332,312,346,346,327,312,317,307,307,317,317,322,307,297,317,312,327,332,312,312,307,312,302,332,327,307,307,307,307,312,312,322,346,312,336,317,292,297,302,322,356,322,317,317,317,307,317,317,341,322,317,307,302,297,312,332,297,332,322,332,317,312,327,351,346,327,351,322
