Time,1,2,31,36,37,38,39,40,41,42,43,76,77,78,79,80,81,82,83,272,273,274,275,276,277,278,279,312,313,314,315,316,317,318,319,352,353,354,355,356,357,358,359,392,393,394,395,396,397,398,399,432,433,434,435,436,437,438,439,472,473,874,875,876,877,878,879,880,881,914,915,916,917,918,919,920,921,1146,1147,1148,1149,1150,1151,1152,1153,1186,1187,1188,1189,1190,1191,1192,1193,1226,1227,1228,1229,1230,1231,1232,1233,1266,1267,1268,1269,1270,1581,1582,1583,1584,1585,1586,1587,1588,1621,1622,1623,1624,1625,1626,1627,1628,1661,1662,1663,1664,1665,1666,1667,1668,1701,1702,1703,1704,1705,1706,1707,1708,1741,1742,1743,1744,1830,1831,1832,2141,2142,2143,2144,2145,2146,2147,2148,2178,2179,2180,2181,2182,2183,2184,2312,2315,2318,2321,2324,2327
1470,-756,-815,-791,-766,-791,-771,-776,-766,-791,-766,-805,-751,-795,-800,-781,-781,-1376,-742,-761,-771,-737,-795,-727,-751,-747,-742,-781,-737,-761,-771,-795,-742,-781,-766,-771,-781,-737,-712,-815,-756,-722,-761,-771,-727,-727,-727,-761,-771,-727,-742,-781,-791,-756,-722,-742,-712,-747,-722,-732,-820,-810,-820,-756,-747,-795,-815,-791,-800,-786,-761,-766,-825,-766,-800,-776,-747,-776,-786,-761,-776,-761,-751,-756,-747,-756,-761,-776,-776,-791,-742,-766,-815,-800,-756,-756,-786,-766,-795,-751,-805,-830,-781,-732,-771,-737,-751,-751,-761,-776,-742,-732,-756,-727,-761,-786,-751,-751,-756,-761,-732,-737,-756,-727,-737,-747,-761,-742,-761,-747,-810,-742,-800,-756,-742,-732,-732,-751,-825,-781,-766,-747,-751,-756,-737,-742,-800,-756,-742,-747,-747,-737,-747,-776,-766,-844,-825,-839,-815,-820,-820,-849,-864,-800,-878,-810,-781
1480,-751,-820,-795,-766,-795,-771,-771,-771,-786,-766,-810,-756,-791,-810,-771,-786,-1376,-747,-761,-771,-742,-800,-727,-751,-747,-737,-776,-742,-766,-776,-786,-747,-771,-761,-776,-781,-742,-708,-805,-761,-717,-756,-776,-732,-727,-722,-751,-781,-727,-742,-791,-791,-766,-722,-742,-717,-742,-722,-742,-820,-815,-820,-747,-747,-795,-815,-786,-800,-791,-766,-761,-825,-761,-805,-781,-742,-776,-791,-761,-781,-756,-756,-761,-751,-761,-771,-776,-786,-781,-742,-766,-825,-805,-756,-761,-791,-771,-795,-756,-815,-834,-786,-737,-776,-737,-751,-751,-766,-781,-737,-732,-761,-727,-761,-786,-756,-747,-751,-756,-737,-742,-756,-727,-742,-747,-751,-747,-761,-751,-810,-742,-800,-756,-737,-737,-722,-751,-830,-781,-771,-751,-751,-756,-742,-747,-800,-761,-747,-737,-756,-737,-747,-781,-766,-844,-825,-834,-820,-805,-820,-849,-869,-805,-878,-815,-781
1490,-756,-830,-795,-766,-800,-771,-776,-771,-776,-766,-810,-756,-800,-810,-781,-786,-1376,-742,-761,-771,-751,-795,-722,-756,-756,-742,-781,-742,-771,-781,-795,-747,-771,-756,-781,-786,-742,-708,-810,-761,-722,-761,-776,-727,-727,-732,-761,-781,-737,-742,-795,-791,-766,-722,-742,-722,-747,-722,-742,-825,-820,-820,-761,-751,-795,-815,-781,-800,-795,-771,-761,-830,-751,-805,-791,-751,-781,-791,-766,-781,-756,-756,-756,-747,-766,-766,-791,-781,-791,-747,-761,-820,-810,-761,-766,-791,-766,-800,-761,-815,-830,-791,-742,-771,-737,-756,-751,-776,-776,-742,-737,-756,-727,-771,-791,-766,-751,-756,-766,-742,-742,-766,-732,-747,-747,-751,-747,-771,-751,-815,-742,-810,-756,-737,-742,-722,-751,-834,-781,-776,-751,-747,-756,-751,-747,-800,-766,-747,-737,-751,-742,-747,-781,-776,-854,-830,-834,-825,-810,-820,-854,-864,-810,-883,-815,-791
1500,-756,-830,-800,-771,-800,-776,-781,-771,-791,-771,-810,-761,-805,-815,-781,-786,-1362,-742,-766,-771,-747,-800,-732,-751,-751,-742,-781,-742,-766,-781,-800,-751,-781,-761,-781,-781,-751,-717,-820,-761,-732,-766,-776,-732,-737,-722,-761,-781,-737,-742,-795,-795,-771,-727,-737,-722,-756,-722,-742,-830,-820,-820,-756,-756,-800,-820,-786,-805,-786,-766,-771,-830,-761,-805,-795,-751,-776,-795,-766,-786,-771,-751,-761,-751,-756,-776,-786,-786,-800,-742,-761,-820,-805,-766,-766,-795,-771,-800,-756,-815,-834,-791,-742,-781,-737,-756,-756,-776,-786,-751,-742,-756,-727,-766,-791,-761,-751,-756,-761,-742,-747,-761,-732,-747,-751,-756,-747,-771,-751,-805,-742,-815,-761,-747,-742,-727,-756,-830,-786,-776,-751,-751,-756,-751,-747,-800,-771,-747,-737,-751,-737,-751,-776,-771,-854,-830,-839,-820,-810,-825,-854,-869,-805,-883,-810,-791
1510,-756,-820,-800,-766,-791,-781,-776,-771,-791,-776,-805,-761,-800,-815,-781,-786,-1376,-751,-771,-781,-742,-800,-727,-761,-756,-742,-776,-747,-766,-781,-795,-747,-781,-771,-786,-786,-747,-722,-820,-761,-732,-766,-776,-732,-737,-732,-761,-781,-742,-747,-791,-791,-771,-727,-747,-722,-756,-727,-742,-830,-815,-820,-756,-751,-795,-820,-791,-805,-786,-781,-771,-830,-761,-800,-786,-751,-781,-795,-761,-781,-766,-756,-756,-751,-761,-771,-786,-786,-791,-747,-761,-825,-810,-766,-766,-795,-771,-795,-751,-820,-830,-791,-732,-776,-747,-756,-756,-766,-781,-747,-742,-756,-732,-766,-791,-761,-756,-761,-766,-747,-747,-756,-732,-747,-751,-756,-742,-761,-751,-815,-751,-805,-761,-747,-742,-732,-751,-830,-781,-776,-756,-756,-761,-747,-751,-805,-766,-747,-747,-756,-737,-756,-776,-781,-844,-834,-844,-825,-815,-830,-854,-864,-810,-883,-820,-791
1520,-761,-830,-805,-776,-800,-781,-786,-776,-795,-776,-805,-771,-795,-815,-776,-791,-1372,-747,-781,-781,-751,-805,-732,-761,-747,-742,-786,-747,-776,-786,-795,-747,-781,-771,-791,-795,-747,-722,-815,-761,-727,-761,-781,-737,-727,-727,-761,-791,-737,-756,-791,-795,-761,-732,-742,-722,-751,-737,-737,-830,-820,-830,-751,-756,-805,-820,-791,-810,-791,-781,-761,-830,-766,-815,-781,-751,-786,-795,-771,-786,-761,-761,-761,-756,-771,-776,-786,-791,-786,-747,-761,-825,-815,-766,-766,-795,-766,-800,-751,-820,-839,-791,-742,-776,-742,-761,-761,-776,-786,-751,-742,-761,-732,-771,-795,-761,-756,-756,-766,-732,-747,-771,-737,-751,-756,-761,-747,-766,-756,-820,-751,-810,-766,-747,-747,-732,-756,-834,-786,-776,-756,-751,-771,-747,-751,-810,-771,-751,-742,-766,-737,-751,-786,-781,-859,-834,-844,-830,-815,-830,-859,-874,-820,-888,-820,-795
1530,-766,-834,-800,-776,-805,-786,-791,-776,-800,-776,-815,-766,-800,-820,-781,-795,-1381,-751,-781,-786,-756,-810,-747,-761,-751,-747,-791,-747,-776,-781,-805,-761,-791,-766,-791,-791,-751,-722,-830,-766,-732,-766,-786,-737,-737,-732,-771,-786,-732,-751,-800,-800,-776,-732,-747,-732,-766,-727,-747,-830,-830,-834,-756,-756,-805,-825,-800,-810,-795,-781,-776,-834,-761,-810,-786,-756,-786,-800,-776,-786,-771,-761,-776,-761,-766,-771,-791,-795,-800,-747,-771,-825,-815,-771,-771,-800,-771,-810,-761,-820,-839,-795,-751,-781,-742,-766,-766,-786,-791,-756,-747,-761,-737,-776,-795,-771,-756,-761,-776,-737,-747,-771,-742,-756,-751,-756,-756,-771,-761,-820,-751,-815,-771,-756,-742,-742,-756,-839,-795,-781,-761,-756,-771,-751,-761,-815,-776,-756,-747,-761,-742,-756,-786,-786,-859,-839,-839,-825,-830,-830,-864,-878,-815,-893,-820,-800
1540,-766,-825,-800,-776,-800,-781,-781,-776,-791,-781,-815,-766,-810,-815,-786,-791,-1391,-751,-776,-781,-751,-805,-742,-761,-761,-751,-786,-751,-771,-791,-805,-756,-786,-771,-786,-791,-756,-727,-825,-766,-732,-771,-786,-737,-742,-737,-766,-786,-742,-756,-800,-800,-776,-732,-751,-732,-756,-737,-747,-830,-820,-834,-761,-761,-805,-830,-805,-815,-795,-776,-776,-839,-771,-810,-791,-756,-786,-800,-766,-786,-771,-756,-776,-761,-766,-776,-786,-795,-800,-751,-771,-834,-815,-776,-766,-800,-781,-800,-766,-825,-834,-795,-742,-786,-751,-761,-761,-776,-786,-756,-742,-771,-737,-771,-800,-766,-761,-766,-766,-742,-751,-766,-742,-751,-761,-761,-751,-776,-761,-820,-751,-815,-771,-756,-742,-737,-761,-834,-795,-781,-766,-766,-771,-751,-756,-810,-771,-751,-756,-761,-751,-761,-786,-781,-854,-834,-854,-830,-825,-830,-864,-874,-815,-893,-825,-795
1550,-771,-830,-805,-776,-805,-781,-781,-781,-791,-781,-810,-771,-805,-820,-791,-795,-1386,-761,-771,-786,-751,-810,-737,-771,-761,-751,-795,-751,-776,-781,-805,-756,-786,-776,-791,-795,-751,-727,-820,-766,-732,-766,-781,-737,-737,-737,-766,-795,-742,-756,-795,-800,-776,-732,-751,-732,-761,-737,-747,-830,-825,-830,-761,-756,-805,-820,-791,-815,-800,-781,-771,-839,-771,-815,-795,-756,-791,-800,-776,-795,-766,-766,-776,-761,-771,-776,-791,-795,-800,-751,-776,-830,-820,-771,-771,-805,-776,-805,-761,-825,-844,-800,-747,-786,-751,-771,-766,-781,-791,-751,-742,-776,-742,-771,-800,-766,-761,-766,-771,-747,-756,-776,-742,-751,-756,-766,-751,-776,-756,-825,-756,-815,-771,-756,-751,-732,-761,-844,-795,-781,-761,-761,-771,-747,-761,-820,-776,-761,-751,-766,-756,-756,-786,-786,-859,-839,-849,-830,-815,-830,-864,-878,-820,-893,-825,-800
1560,-771,-839,-810,-776,-815,-781,-791,-781,-800,-776,-815,-771,-815,-825,-791,-795,-1386,-756,-781,-786,-766,-815,-742,-771,-771,-751,-795,-751,-786,-791,-810,-766,-786,-771,-795,-800,-751,-727,-825,-776,-737,-771,-791,-737,-742,-742,-776,-795,-747,-761,-800,-800,-776,-737,-747,-732,-766,-737,-751,-834,-834,-834,-761,-761,-810,-830,-791,-815,-800,-776,-776,-839,-766,-815,-800,-761,-791,-800,-786,-795,-771,-766,-766,-761,-776,-781,-795,-795,-805,-756,-771,-825,-820,-776,-776,-805,-771,-810,-766,-825,-844,-800,-751,-786,-747,-771,-766,-791,-791,-756,-751,-771,-737,-776,-800,-781,-761,-761,-776,-747,-751,-771,-742,-761,-761,-766,-756,-776,-761,-825,-751,-815,-776,-756,-747,-737,-761,-839,-795,-786,-766,-756,-771,-751,-766,-815,-786,-756,-747,-771,-742,-756,-791,-786,-864,-839,-849,-834,-820,-830,-869,-878,-820,-893,-825,-800
1570,-776,-834,-810,-781,-805,-786,-795,-786,-800,-781,-820,-771,-815,-820,-795,-795,-1381,-761,-786,-786,-756,-815,-742,-766,-766,-756,-791,-751,-781,-791,-815,-756,-795,-776,-795,-800,-761,-727,-834,-776,-747,-776,-786,-742,-751,-737,-781,-791,-747,-761,-800,-805,-786,-737,-751,-732,-776,-732,-751,-839,-830,-834,-771,-766,-815,-830,-795,-815,-800,-781,-786,-839,-781,-815,-800,-766,-791,-805,-776,-795,-781,-766,-766,-771,-771,-781,-791,-800,-810,-756,-766,-834,-820,-771,-776,-805,-776,-810,-761,-825,-844,-800,-751,-786,-756,-766,-771,-786,-795,-766,-747,-761,-737,-781,-800,-771,-766,-771,-776,-747,-761,-776,-747,-756,-761,-771,-756,-771,-766,-825,-756,-820,-776,-761,-751,-747,-766,-839,-800,-786,-766,-766,-771,-761,-766,-820,-776,-761,-756,-766,-747,-766,-791,-786,-864,-839,-859,-834,-820,-834,-869,-878,-820,-898,-825,-800
1580,-771,-834,-815,-781,-805,-791,-791,-786,-805,-781,-820,-776,-810,-830,-800,-800,-1386,-766,-791,-791,-756,-815,-742,-766,-761,-761,-795,-756,-776,-786,-805,-761,-800,-781,-795,-800,-756,-732,-830,-771,-742,-776,-791,-742,-747,-742,-776,-795,-751,-761,-800,-805,-781,-742,-766,-737,-766,-742,-751,-839,-830,-834,-761,-766,-815,-825,-800,-820,-800,-791,-781,-839,-776,-820,-791,-761,-791,-810,-776,-795,-776,-771,-771,-766,-776,-786,-795,-800,-805,-756,-771,-834,-815,-776,-771,-810,-791,-810,-761,-834,-844,-800,-747,-786,-756,-771,-771,-781,-795,-761,-751,-766,-747,-781,-805,-766,-761,-781,-776,-747,-756,-771,-747,-756,-761,-776,-756,-771,-771,-825,-756,-815,-776,-761,-751,-747,-771,-844,-800,-781,-766,-776,-776,-756,-766,-820,-781,-756,-766,-766,-742,-766,-791,-791,-859,-844,-859,-834,-830,-839,-874,-878,-830,-898,-830,-805
1590,-771,-839,-815,-786,-810,-795,-791,-791,-800,-786,-820,-781,-815,-825,-795,-805,-1396,-761,-786,-791,-761,-820,-747,-771,-761,-751,-805,-761,-786,-791,-815,-761,-791,-776,-800,-805,-756,-732,-825,-776,-742,-776,-795,-747,-742,-742,-776,-795,-742,-771,-805,-810,-776,-742,-756,-737,-761,-742,-751,-844,-834,-839,-761,-771,-815,-830,-800,-820,-810,-791,-781,-844,-776,-820,-795,-761,-795,-810,-786,-800,-781,-776,-776,-766,-781,-786,-800,-800,-805,-761,-771,-834,-825,-776,-776,-805,-781,-815,-771,-830,-854,-805,-756,-786,-756,-771,-776,-791,-795,-761,-747,-776,-751,-781,-810,-776,-766,-766,-781,-742,-756,-781,-747,-761,-766,-771,-761,-781,-761,-834,-766,-820,-781,-766,-761,-742,-766,-849,-800,-791,-766,-771,-781,-756,-771,-820,-781,-756,-761,-771,-751,-761,-800,-791,-874,-844,-854,-844,-830,-830,-874,-883,-830,-898,-834,-805
1600,-776,-844,-815,-786,-820,-795,-805,-786,-805,-786,-830,-776,-815,-834,-800,-800,-1396,-761,-791,-795,-766,-820,-756,-771,-771,-756,-795,-756,-786,-795,-815,-766,-795,-786,-800,-800,-761,-737,-834,-781,-742,-776,-795,-751,-747,-747,-786,-795,-747,-761,-810,-815,-791,-747,-761,-742,-766,-747,-761,-844,-839,-844,-771,-771,-820,-834,-810,-820,-805,-786,-786,-849,-781,-820,-800,-771,-800,-810,-791,-800,-786,-771,-786,-771,-781,-781,-805,-800,-815,-756,-781,-839,-820,-786,-786,-815,-781,-820,-776,-830,-854,-810,-761,-795,-751,-776,-771,-791,-805,-766,-756,-776,-742,-791,-810,-781,-761,-771,-776,-751,-761,-781,-751,-766,-766,-776,-766,-791,-771,-834,-761,-825,-776,-766,-756,-751,-771,-854,-805,-795,-771,-771,-781,-761,-771,-825,-781,-761,-761,-771,-766,-766,-800,-795,-874,-849,-854,-839,-830,-839,-874,-888,-825,-903,-830,-810
1610,-776,-839,-815,-791,-810,-795,-795,-786,-800,-786,-830,-781,-820,-834,-800,-805,-1396,-766,-781,-795,-761,-820,-747,-771,-776,-761,-800,-761,-786,-795,-815,-766,-791,-786,-800,-800,-761,-742,-830,-776,-747,-786,-795,-751,-751,-747,-781,-800,-756,-766,-810,-810,-791,-747,-766,-737,-766,-751,-756,-839,-834,-839,-771,-766,-815,-830,-800,-825,-805,-786,-786,-849,-781,-820,-805,-771,-795,-815,-781,-805,-781,-771,-781,-771,-776,-791,-800,-805,-815,-756,-786,-839,-830,-786,-781,-810,-791,-815,-781,-834,-849,-805,-756,-791,-766,-776,-771,-786,-800,-761,-751,-786,-747,-786,-810,-776,-771,-781,-781,-761,-756,-776,-747,-761,-771,-776,-761,-791,-771,-830,-756,-825,-781,-761,-756,-747,-776,-849,-805,-791,-776,-781,-781,-766,-771,-820,-786,-766,-766,-771,-756,-766,-795,-791,-864,-849,-864,-839,-830,-839,-869,-888,-830,-903,-834,-805
1620,-776,-844,-820,-791,-810,-800,-800,-791,-805,-791,-825,-781,-815,-830,-795,-805,-1391,-771,-795,-795,-766,-815,-747,-781,-771,-761,-805,-761,-786,-800,-815,-776,-800,-786,-800,-800,-761,-737,-834,-776,-747,-781,-795,-751,-756,-747,-776,-805,-756,-771,-810,-815,-786,-751,-766,-742,-776,-747,-756,-844,-839,-844,-776,-771,-820,-839,-800,-825,-810,-791,-791,-849,-781,-825,-805,-771,-800,-815,-791,-805,-781,-776,-776,-776,-786,-791,-800,-805,-815,-766,-781,-844,-830,-781,-786,-815,-786,-820,-766,-839,-854,-815,-761,-795,-761,-776,-776,-791,-800,-761,-761,-781,-747,-786,-815,-781,-771,-776,-786,-756,-761,-786,-756,-766,-771,-776,-771,-776,-771,-834,-766,-825,-781,-761,-761,-747,-771,-854,-810,-791,-776,-771,-781,-761,-776,-825,-786,-771,-761,-776,-751,-771,-800,-795,-869,-849,-859,-839,-825,-844,-874,-893,-830,-903,-839,-810
1630,-776,-854,-820,-791,-815,-800,-800,-795,-815,-791,-830,-781,-820,-834,-800,-805,-1401,-766,-800,-795,-776,-825,-756,-776,-776,-766,-800,-766,-795,-805,-825,-771,-805,-786,-810,-805,-771,-737,-839,-781,-751,-781,-800,-751,-756,-756,-791,-805,-756,-771,-815,-820,-795,-747,-766,-747,-781,-751,-761,-844,-844,-844,-771,-776,-825,-839,-805,-825,-815,-791,-791,-849,-786,-825,-810,-771,-805,-815,-795,-805,-786,-776,-776,-776,-786,-791,-805,-810,-815,-761,-786,-844,-834,-786,-786,-820,-786,-820,-771,-834,-854,-810,-761,-795,-771,-781,-781,-800,-805,-771,-761,-771,-747,-795,-815,-786,-776,-786,-786,-751,-761,-786,-751,-771,-771,-776,-771,-781,-771,-839,-761,-830,-786,-766,-761,-751,-771,-854,-810,-795,-776,-781,-786,-771,-776,-825,-791,-771,-766,-776,-751,-771,-805,-800,-874,-854,-869,-844,-839,-839,-878,-893,-830,-903,-834,-815
1640,-781,-849,-820,-791,-820,-795,-805,-795,-820,-791,-834,-776,-825,-834,-810,-805,-1411,-776,-795,-795,-771,-820,-756,-781,-771,-766,-805,-761,-795,-800,-825,-766,-810,-791,-810,-810,-771,-737,-839,-786,-756,-791,-800,-751,-751,-756,-791,-800,-761,-776,-810,-820,-791,-751,-771,-747,-786,-751,-756,-844,-844,-854,-776,-776,-830,-839,-815,-830,-810,-791,-795,-854,-786,-825,-805,-776,-800,-815,-791,-805,-786,-781,-781,-781,-786,-791,-805,-805,-820,-771,-791,-844,-830,-786,-786,-815,-791,-825,-781,-834,-854,-810,-761,-795,-766,-781,-781,-795,-805,-771,-761,-776,-751,-786,-810,-776,-776,-791,-791,-756,-766,-781,-756,-771,-771,-786,-771,-791,-776,-839,-766,-830,-786,-776,-761,-761,-776,-854,-810,-791,-781,-781,-786,-771,-776,-830,-786,-771,-771,-781,-761,-771,-800,-795,-874,-849,-869,-839,-839,-849,-878,-888,-834,-908,-839,-815
1650,-781,-844,-820,-791,-815,-805,-800,-795,-810,-795,-834,-786,-825,-839,-810,-810,-1411,-776,-795,-800,-766,-830,-756,-781,-766,-771,-805,-771,-791,-800,-815,-766,-800,-791,-805,-810,-766,-742,-839,-786,-751,-786,-800,-756,-756,-756,-781,-810,-751,-776,-810,-820,-791,-751,-766,-737,-771,-751,-766,-849,-844,-849,-776,-776,-820,-839,-815,-830,-820,-795,-791,-854,-791,-830,-805,-776,-805,-815,-791,-810,-781,-781,-786,-781,-786,-795,-805,-815,-815,-766,-791,-849,-834,-786,-791,-820,-791,-825,-781,-844,-859,-815,-761,-800,-766,-781,-781,-795,-810,-766,-761,-786,-756,-791,-815,-781,-771,-781,-786,-761,-771,-786,-756,-771,-776,-786,-771,-791,-781,-839,-766,-830,-786,-771,-761,-756,-776,-854,-810,-795,-781,-786,-786,-771,-781,-830,-791,-771,-771,-781,-761,-781,-810,-795,-874,-854,-864,-849,-844,-849,-878,-893,-834,-908,-844,-815
1660,-781,-854,-825,-791,-825,-800,-805,-795,-810,-795,-839,-781,-820,-839,-800,-815,-1416,-776,-795,-800,-776,-825,-751,-781,-781,-766,-810,-766,-800,-800,-820,-771,-795,-791,-810,-815,-771,-747,-834,-786,-747,-791,-805,-756,-756,-756,-786,-810,-751,-776,-815,-820,-791,-751,-766,-747,-771,-756,-766,-849,-844,-849,-776,-776,-825,-844,-820,-830,-825,-800,-791,-859,-786,-834,-810,-771,-815,-815,-800,-810,-791,-786,-791,-781,-795,-795,-815,-810,-815,-776,-791,-844,-839,-791,-795,-820,-791,-825,-786,-849,-864,-815,-766,-800,-766,-781,-786,-805,-805,-771,-761,-786,-756,-791,-815,-791,-781,-781,-791,-761,-766,-795,-756,-776,-776,-781,-771,-795,-776,-844,-771,-834,-786,-771,-766,-751,-776,-859,-810,-805,-781,-776,-791,-771,-781,-834,-800,-771,-766,-781,-766,-781,-810,-800,-883,-859,-864,-849,-839,-849,-878,-898,-834,-913,-844,-815
1670,-786,-854,-825,-800,-834,-805,-815,-795,-815,-800,-839,-791,-830,-844,-805,-810,-1406,-776,-795,-805,-781,-834,-761,-781,-786,-771,-810,-766,-800,-805,-830,-781,-810,-795,-815,-815,-776,-747,-849,-791,-756,-791,-800,-756,-761,-751,-791,-810,-766,-776,-825,-825,-800,-756,-766,-751,-781,-751,-771,-849,-849,-849,-786,-781,-834,-844,-810,-834,-820,-795,-800,-859,-786,-834,-820,-781,-805,-820,-800,-815,-795,-786,-795,-786,-791,-795,-820,-815,-825,-771,-795,-854,-834,-795,-795,-830,-791,-830,-791,-839,-864,-815,-771,-810,-766,-786,-781,-805,-810,-781,-761,-791,-756,-795,-820,-791,-776,-776,-795,-766,-771,-791,-766,-781,-776,-786,-776,-800,-781,-839,-771,-844,-786,-781,-761,-756,-781,-859,-815,-800,-786,-781,-791,-776,-786,-834,-800,-776,-766,-781,-766,-786,-810,-800,-883,-859,-869,-854,-839,-854,-883,-898,-839,-913,-844,-820
1680,-786,-849,-830,-795,-820,-805,-805,-800,-810,-805,-834,-795,-834,-844,-810,-815,-1416,-781,-800,-805,-771,-830,-761,-786,-786,-776,-810,-771,-791,-810,-830,-776,-805,-795,-810,-815,-776,-747,-844,-786,-761,-795,-805,-756,-766,-756,-791,-810,-771,-781,-820,-825,-805,-756,-781,-751,-786,-756,-771,-854,-844,-854,-786,-781,-830,-844,-810,-834,-820,-795,-800,-859,-795,-834,-815,-781,-805,-825,-791,-815,-795,-786,-786,-786,-791,-800,-810,-820,-825,-771,-795,-849,-839,-791,-791,-825,-800,-825,-786,-849,-859,-820,-766,-805,-776,-786,-786,-800,-810,-776,-761,-795,-761,-795,-815,-786,-786,-791,-791,-776,-776,-786,-761,-776,-781,-791,-776,-791,-786,-839,-771,-834,-791,-776,-766,-756,-786,-859,-810,-800,-786,-791,-795,-781,-786,-830,-795,-781,-776,-781,-771,-781,-805,-810,-874,-859,-874,-849,-839,-859,-883,-893,-839,-913,-844,-820
1690,-791,-854,-830,-800,-830,-810,-810,-805,-825,-805,-834,-795,-825,-839,-805,-820,-1406,-776,-805,-810,-781,-830,-761,-795,-776,-771,-820,-776,-800,-815,-825,-781,-815,-800,-815,-815,-776,-747,-839,-791,-761,-795,-810,-766,-761,-756,-791,-820,-771,-786,-820,-825,-795,-761,-771,-751,-791,-761,-766,-859,-854,-854,-776,-786,-830,-849,-820,-839,-820,-805,-795,-864,-795,-839,-815,-781,-815,-825,-800,-815,-791,-786,-786,-781,-795,-800,-815,-820,-825,-776,-786,-854,-839,-795,-795,-825,-795,-825,-776,-849,-869,-820,-771,-810,-771,-786,-786,-800,-815,-776,-766,-786,-761,-795,-820,-795,-786,-791,-791,-766,-776,-791,-766,-776,-786,-791,-771,-791,-781,-844,-781,-839,-791,-776,-771,-766,-786,-864,-815,-805,-786,-786,-795,-776,-786,-834,-800,-776,-771,-791,-766,-781,-815,-805,-883,-859,-874,-854,-844,-854,-883,-898,-844,-917,-849,-825
1700,-795,-864,-830,-800,-834,-810,-815,-805,-830,-800,-839,-791,-830,-849,-810,-820,-1411,-781,-815,-810,-786,-839,-766,-791,-786,-776,-820,-781,-805,-810,-834,-786,-825,-800,-820,-820,-776,-751,-854,-795,-766,-795,-815,-761,-766,-761,-800,-815,-766,-781,-825,-830,-800,-761,-776,-756,-800,-761,-776,-864,-859,-859,-791,-786,-839,-854,-825,-834,-825,-805,-800,-864,-791,-834,-820,-781,-815,-830,-810,-815,-805,-786,-795,-786,-795,-800,-820,-820,-830,-776,-791,-849,-844,-795,-800,-834,-795,-834,-786,-849,-869,-820,-776,-815,-766,-791,-791,-815,-815,-786,-776,-786,-766,-800,-825,-795,-786,-791,-800,-761,-776,-791,-766,-786,-781,-786,-781,-800,-781,-849,-781,-844,-795,-781,-776,-771,-786,-864,-825,-810,-791,-786,-795,-781,-791,-839,-805,-781,-776,-791,-761,-786,-810,-810,-883,-869,-869,-854,-854,-854,-888,-898,-839,-917,-849,-825
1710,-791,-854,-830,-810,-830,-810,-815,-800,-830,-805,-844,-795,-830,-844,-815,-820,-1425,-781,-810,-805,-781,-834,-766,-791,-781,-781,-815,-776,-795,-815,-834,-786,-820,-800,-815,-815,-781,-751,-849,-791,-761,-800,-815,-761,-771,-766,-800,-815,-766,-781,-825,-830,-805,-766,-781,-756,-791,-761,-776,-859,-854,-859,-795,-786,-834,-854,-830,-844,-820,-800,-805,-864,-800,-839,-815,-786,-815,-825,-800,-815,-795,-791,-795,-791,-795,-800,-815,-815,-830,-776,-800,-854,-839,-795,-795,-830,-805,-834,-795,-844,-869,-820,-776,-805,-781,-791,-791,-805,-815,-781,-771,-791,-756,-800,-825,-795,-791,-795,-795,-766,-776,-795,-771,-781,-786,-795,-781,-800,-786,-849,-776,-839,-795,-781,-771,-771,-791,-864,-825,-800,-791,-795,-800,-786,-786,-839,-800,-781,-781,-791,-771,-791,-815,-805,-883,-864,-878,-854,-854,-864,-888,-903,-844,-917,-849,-825
1720,-795,-859,-834,-805,-830,-815,-810,-805,-820,-805,-839,-795,-834,-844,-820,-820,-1425,-786,-805,-810,-781,-834,-761,-791,-786,-786,-820,-781,-805,-810,-830,-781,-805,-800,-815,-820,-776,-756,-849,-795,-756,-800,-810,-766,-766,-766,-795,-820,-766,-786,-825,-830,-800,-761,-776,-761,-781,-761,-771,-859,-854,-859,-786,-791,-834,-854,-825,-839,-830,-805,-795,-864,-800,-849,-815,-786,-820,-825,-800,-820,-795,-795,-795,-795,-800,-805,-820,-820,-825,-781,-805,-859,-844,-795,-795,-830,-805,-834,-795,-854,-874,-825,-776,-815,-776,-795,-791,-805,-820,-776,-771,-800,-771,-795,-825,-795,-791,-795,-795,-771,-781,-800,-766,-786,-786,-795,-781,-805,-791,-854,-781,-839,-795,-776,-781,-761,-791,-874,-820,-805,-791,-791,-795,-781,-791,-834,-805,-781,-781,-791,-776,-786,-815,-810,-883,-864,-878,-859,-844,-859,-893,-903,-844,-922,-849,-825
1730,-795,-864,-839,-810,-834,-810,-815,-810,-815,-805,-849,-800,-844,-854,-810,-825,-1425,-786,-800,-810,-791,-834,-766,-795,-795,-781,-820,-776,-810,-810,-834,-786,-810,-800,-825,-825,-781,-756,-854,-800,-761,-800,-815,-771,-776,-766,-800,-820,-771,-781,-830,-830,-805,-766,-776,-761,-791,-761,-776,-859,-859,-859,-786,-791,-834,-859,-825,-839,-834,-810,-805,-869,-795,-839,-825,-791,-820,-830,-810,-820,-795,-791,-800,-791,-805,-810,-825,-820,-830,-786,-800,-854,-854,-805,-805,-830,-800,-839,-795,-854,-874,-825,-776,-810,-776,-795,-791,-815,-815,-781,-776,-800,-771,-800,-830,-805,-786,-795,-800,-776,-781,-800,-771,-786,-786,-791,-786,-805,-786,-859,-781,-849,-795,-781,-781,-761,-786,-869,-825,-815,-791,-791,-800,-786,-791,-839,-810,-786,-776,-795,-776,-791,-825,-815,-888,-864,-874,-859,-844,-859,-898,-903,-844,-922,-854,-825
