Time,602,603,604,605,606,607,678,679,680,681,682,683,684,685,734,735,736,737,738,739,740,741,790,791,792,793,794,795,796,797,846,847,848,849,850,851,852,853,974,975,976,977,1072,1073,1074,1075,1076,1077,1078,1079,1110,1111,1112,1113,1138,1139,1140,1141,1418,1419,1420,1421,1422,1423,1424,1425,1474,1475,1476,1477,1478,1479,1480,1481,1510,1511,1512,1513,1558,1559,1560,1561,1562,1563,1564,1565,1579,1884,1885,1886,1945,1946,1947,1948,1949,1950,1951,1952,1964,1986,1987,1988,1989,2034,2035,2036,2037,2038,2039,2040,2041,2090,2091,2092,2093,2094,2095,2096,2097,2131,2132,2133,2134,2135,2232,2233,2234,2248,2249,2300,2301,2302,2303,2304,2305
390,-175,-175,-185,-146,-185,-180,-190,-185,-190,-151,-180,-170,-185,-185,-190,-185,-170,-151,-166,-166,-170,-180,-156,-180,-156,-102,-180,-117,-170,-151,-175,-156,-180,-112,-175,-170,-170,-151,-170,-175,-112,-73,-175,-185,-175,-151,-185,-180,-185,-185,-166,-53,-146,-97,-175,-190,-175,-146,-175,-185,-170,-122,-190,-166,-180,-180,-175,-180,-156,-141,-170,-180,-185,-166,-161,-185,-170,-146,-170,-161,-180,-146,-175,-195,-185,-190,-170,-170,-185,-175,-185,-161,-190,-141,-170,-180,-175,-180,-146,-170,-170,-161,-126,-185,-180,-180,-146,-170,-190,-190,-185,-161,-180,-170,-141,-175,-180,-190,-190,-175,-166,-175,-136,-180,-151,-190,-180,-175,-180,-156,-161,-180,-131,-170,-156
400,-170,-185,-185,-151,-185,-180,-200,-190,-185,-161,-180,-180,-195,-185,-200,-190,-175,-166,-166,-175,-175,-180,-166,-190,-161,-122,-185,-131,-161,-161,-185,-166,-185,-131,-190,-170,-180,-175,-175,-185,-122,-87,-180,-190,-180,-161,-190,-185,-190,-185,-175,-73,-156,-117,-185,-195,-185,-156,-170,-190,-170,-136,-195,-166,-190,-190,-175,-190,-161,-151,-170,-180,-175,-170,-161,-185,-175,-156,-175,-170,-170,-161,-175,-200,-190,-190,-175,-170,-195,-180,-190,-166,-190,-156,-175,-180,-180,-185,-146,-170,-175,-170,-131,-185,-185,-180,-156,-175,-190,-195,-190,-161,-185,-170,-151,-175,-175,-195,-190,-180,-170,-175,-146,-185,-156,-195,-175,-185,-185,-156,-166,-185,-141,-175,-166
410,-166,-190,-190,-166,-185,-190,-219,-190,-185,-170,-175,-180,-205,-185,-205,-190,-180,-170,-166,-170,-175,-190,-170,-190,-170,-131,-185,-151,-146,-166,-185,-166,-180,-141,-180,-166,-190,-200,-180,-195,-136,-107,-185,-195,-180,-166,-195,-190,-195,-185,-180,-87,-166,-131,-185,-205,-190,-170,-170,-200,-175,-146,-185,-166,-185,-190,-175,-190,-161,-161,-166,-185,-175,-166,-166,-185,-180,-161,-185,-175,-170,-170,-180,-195,-185,-190,-180,-170,-200,-185,-190,-166,-195,-166,-185,-180,-180,-185,-107,-166,-175,-170,-141,-185,-185,-180,-166,-180,-195,-195,-190,-156,-185,-170,-161,-180,-180,-200,-195,-180,-170,-175,-156,-190,-161,-195,-180,-190,-185,-161,-170,-185,-151,-175,-166
420,-166,-190,-190,-170,-180,-190,-224,-175,-190,-170,-175,-180,-209,-190,-214,-190,-185,-175,-166,-180,-185,-195,-175,-195,-180,-151,-185,-156,-136,-170,-180,-175,-175,-146,-180,-170,-190,-219,-185,-190,-146,-122,-190,-195,-180,-170,-190,-190,-195,-190,-185,-97,-175,-141,-185,-200,-190,-170,-170,-200,-170,-156,-180,-175,-175,-195,-180,-190,-156,-161,-161,-185,-175,-175,-156,-185,-175,-170,-185,-175,-170,-175,-180,-190,-180,-190,-185,-170,-200,-190,-190,-170,-195,-170,-180,-185,-180,-195,-87,-166,-175,-180,-151,-190,-195,-185,-170,-175,-200,-195,-200,-156,-195,-170,-161,-180,-180,-200,-200,-175,-175,-170,-161,-190,-166,-195,-180,-190,-185,-166,-170,-190,-156,-175,-175
430,-166,-195,-200,-175,-190,-195,-234,-175,-195,-175,-185,-185,-219,-195,-209,-190,-185,-185,-161,-180,-190,-195,-190,-200,-180,-166,-175,-166,-136,-180,-175,-175,-180,-166,-180,-166,-190,-249,-190,-195,-156,-131,-195,-200,-185,-175,-185,-195,-190,-195,-180,-107,-185,-151,-190,-205,-195,-185,-175,-205,-180,-166,-180,-185,-175,-200,-185,-190,-156,-170,-170,-195,-180,-180,-156,-185,-185,-175,-185,-180,-175,-185,-185,-195,-175,-190,-185,-175,-205,-190,-195,-180,-200,-175,-185,-190,-185,-195,-73,-166,-180,-180,-161,-195,-200,-190,-175,-180,-205,-200,-200,-161,-200,-180,-166,-180,-185,-205,-205,-175,-180,-170,-175,-190,-170,-195,-185,-190,-185,-170,-180,-190,-161,-180,-180
440,-175,-195,-200,-185,-190,-195,-244,-180,-195,-175,-185,-190,-219,-195,-219,-195,-195,-185,-170,-180,-200,-200,-190,-200,-180,-175,-170,-175,-141,-180,-170,-180,-185,-166,-175,-175,-190,-258,-195,-200,-166,-141,-200,-205,-190,-185,-185,-195,-185,-190,-170,-122,-190,-170,-190,-214,-200,-195,-180,-205,-185,-175,-185,-195,-175,-200,-190,-195,-156,-170,-180,-200,-185,-180,-156,-190,-190,-175,-190,-180,-180,-190,-190,-200,-175,-195,-190,-180,-209,-195,-205,-180,-205,-190,-185,-190,-190,-200,-73,-175,-185,-185,-170,-195,-200,-195,-180,-190,-205,-200,-200,-166,-200,-180,-170,-190,-190,-205,-205,-180,-185,-180,-180,-195,-175,-190,-190,-185,-185,-175,-185,-195,-166,-180,-185
450,-180,-195,-205,-190,-190,-200,-253,-180,-200,-175,-190,-195,-214,-195,-219,-195,-195,-190,-175,-190,-200,-195,-195,-195,-175,-185,-170,-180,-146,-180,-170,-185,-180,-175,-180,-175,-190,-205,-205,-200,-175,-151,-205,-205,-195,-185,-190,-205,-180,-190,-170,-131,-185,-170,-190,-209,-205,-190,-185,-205,-190,-175,-185,-200,-180,-205,-195,-190,-166,-170,-180,-195,-185,-185,-161,-195,-190,-180,-190,-185,-185,-190,-195,-200,-180,-195,-195,-185,-209,-200,-205,-180,-205,-180,-185,-195,-190,-200,-83,-175,-190,-185,-175,-200,-200,-200,-180,-185,-205,-200,-205,-170,-205,-185,-175,-195,-195,-209,-209,-185,-185,-175,-185,-195,-180,-190,-195,-185,-185,-175,-180,-195,-166,-185,-190
460,-185,-200,-214,-195,-200,-200,-244,-190,-200,-170,-190,-195,-219,-200,-219,-200,-195,-190,-175,-190,-209,-205,-190,-200,-180,-195,-170,-175,-166,-190,-175,-195,-180,-180,-175,-180,-190,-180,-205,-200,-175,-161,-209,-209,-190,-190,-195,-200,-180,-195,-170,-131,-185,-180,-190,-209,-200,-190,-190,-205,-190,-180,-185,-200,-190,-200,-195,-190,-175,-180,-175,-205,-190,-185,-161,-190,-190,-185,-195,-185,-190,-190,-190,-209,-180,-195,-200,-185,-214,-200,-205,-185,-205,-180,-190,-195,-190,-205,-87,-185,-190,-190,-180,-205,-205,-200,-185,-185,-209,-195,-209,-175,-209,-190,-175,-190,-200,-209,-209,-185,-190,-185,-190,-200,-185,-190,-195,-180,-190,-185,-190,-200,-166,-180,-195
470,-190,-200,-214,-200,-200,-205,-239,-185,-205,-175,-190,-205,-229,-200,-219,-195,-195,-195,-185,-195,-209,-205,-185,-200,-180,-200,-185,-185,-166,-190,-175,-195,-185,-190,-180,-185,-195,-170,-209,-200,-185,-170,-209,-205,-200,-195,-195,-205,-190,-195,-170,-131,-190,-185,-190,-209,-209,-185,-195,-205,-195,-180,-195,-200,-200,-205,-195,-190,-180,-180,-185,-205,-195,-195,-170,-195,-195,-190,-195,-190,-195,-190,-195,-205,-185,-195,-200,-190,-214,-205,-205,-190,-209,-180,-190,-205,-195,-205,-102,-185,-190,-190,-185,-200,-200,-200,-185,-190,-205,-205,-209,-175,-209,-190,-180,-190,-205,-214,-209,-185,-190,-185,-185,-200,-185,-200,-200,-180,-195,-190,-185,-205,-170,-190,-195
480,-185,-200,-224,-200,-205,-209,-249,-185,-205,-175,-195,-200,-234,-200,-219,-200,-195,-195,-190,-200,-219,-209,-185,-200,-190,-200,-185,-185,-170,-190,-185,-190,-195,-190,-180,-185,-205,-161,-209,-205,-195,-175,-214,-209,-200,-195,-200,-209,-205,-195,-170,-131,-190,-190,-190,-214,-214,-185,-195,-209,-205,-175,-190,-205,-205,-209,-200,-195,-180,-185,-185,-205,-205,-190,-170,-195,-200,-190,-195,-190,-200,-190,-195,-209,-195,-200,-200,-190,-214,-209,-209,-190,-209,-180,-195,-200,-205,-205,-112,-185,-190,-195,-185,-205,-205,-205,-185,-195,-214,-209,-209,-180,-209,-195,-180,-200,-205,-219,-209,-185,-190,-195,-185,-200,-185,-200,-205,-185,-195,-190,-200,-209,-175,-190,-205
490,-190,-205,-219,-209,-205,-209,-258,-190,-209,-180,-190,-205,-234,-205,-224,-200,-200,-190,-190,-200,-214,-205,-180,-200,-190,-190,-190,-200,-175,-195,-180,-195,-190,-180,-180,-185,-200,-156,-209,-209,-200,-180,-214,-205,-200,-195,-200,-209,-200,-205,-170,-126,-195,-190,-190,-219,-214,-180,-195,-209,-209,-185,-195,-205,-205,-214,-200,-200,-185,-190,-190,-205,-205,-195,-175,-195,-200,-190,-200,-195,-205,-200,-190,-209,-200,-195,-205,-190,-219,-209,-209,-195,-214,-190,-200,-205,-205,-209,-117,-195,-195,-195,-190,-205,-200,-209,-190,-195,-209,-219,-214,-185,-209,-190,-185,-200,-209,-224,-209,-190,-200,-195,-185,-200,-195,-205,-205,-190,-200,-195,-195,-214,-180,-190,-209
500,-195,-205,-224,-209,-209,-214,-263,-195,-209,-185,-200,-205,-244,-205,-219,-205,-200,-200,-190,-205,-219,-209,-190,-200,-195,-185,-190,-200,-180,-195,-190,-190,-195,-190,-185,-190,-200,-166,-209,-209,-200,-190,-214,-209,-205,-200,-209,-214,-205,-205,-175,-136,-190,-195,-200,-224,-219,-190,-195,-209,-209,-190,-195,-209,-205,-209,-195,-205,-185,-195,-190,-205,-209,-195,-175,-205,-200,-200,-195,-195,-205,-205,-200,-214,-200,-200,-205,-195,-219,-214,-214,-200,-214,-195,-200,-205,-205,-209,-126,-195,-200,-195,-195,-209,-205,-209,-195,-195,-219,-219,-214,-180,-209,-200,-195,-205,-209,-224,-209,-195,-200,-195,-200,-200,-195,-209,-205,-195,-200,-195,-200,-219,-180,-200,-209
510,-200,-205,-224,-214,-214,-209,-268,-195,-209,-190,-195,-205,-249,-205,-224,-209,-200,-205,-200,-205,-219,-209,-190,-205,-195,-180,-200,-209,-185,-200,-185,-200,-195,-190,-185,-185,-200,-170,-214,-214,-200,-200,-214,-214,-205,-205,-209,-214,-205,-200,-175,-146,-195,-205,-200,-224,-219,-200,-200,-214,-209,-195,-200,-209,-205,-209,-205,-205,-195,-200,-190,-205,-205,-195,-180,-205,-205,-205,-200,-200,-205,-209,-205,-214,-195,-200,-209,-195,-224,-209,-214,-205,-219,-200,-195,-209,-209,-209,-136,-195,-205,-200,-200,-209,-209,-209,-200,-195,-214,-219,-214,-190,-214,-195,-195,-209,-214,-229,-209,-195,-200,-200,-200,-205,-195,-214,-209,-200,-205,-200,-205,-219,-190,-200,-209
520,-205,-209,-234,-214,-205,-219,-273,-195,-214,-190,-200,-200,-249,-205,-224,-205,-205,-195,-200,-205,-224,-209,-190,-200,-200,-175,-195,-200,-185,-200,-190,-195,-195,-190,-190,-195,-205,-170,-219,-214,-205,-195,-219,-214,-205,-195,-209,-214,-209,-205,-180,-151,-200,-200,-200,-224,-219,-200,-200,-214,-214,-195,-195,-214,-209,-209,-205,-205,-195,-195,-195,-205,-209,-200,-185,-205,-209,-200,-205,-190,-209,-205,-200,-219,-205,-205,-209,-200,-224,-214,-214,-200,-219,-195,-200,-209,-214,-209,-151,-195,-200,-195,-200,-209,-205,-209,-200,-195,-224,-224,-219,-190,-209,-195,-190,-205,-214,-229,-214,-195,-195,-205,-200,-200,-200,-209,-209,-200,-205,-200,-200,-219,-190,-205,-209
530,-200,-209,-234,-219,-214,-219,-273,-200,-209,-190,-205,-209,-249,-209,-219,-209,-200,-200,-195,-205,-224,-209,-200,-209,-200,-180,-200,-205,-185,-200,-190,-200,-195,-190,-185,-195,-200,-180,-224,-214,-205,-195,-219,-214,-205,-205,-214,-219,-219,-205,-185,-156,-195,-200,-205,-219,-219,-200,-205,-214,-209,-190,-200,-214,-209,-214,-200,-205,-195,-190,-200,-209,-209,-200,-185,-205,-209,-200,-200,-205,-209,-209,-205,-219,-200,-205,-209,-200,-219,-214,-214,-200,-214,-200,-205,-205,-209,-214,-166,-195,-200,-200,-200,-209,-205,-214,-205,-200,-214,-224,-219,-190,-209,-200,-190,-219,-219,-229,-214,-195,-200,-200,-205,-209,-200,-209,-209,-200,-200,-200,-205,-219,-195,-205,-214
540,-205,-209,-234,-219,-209,-219,-278,-200,-214,-195,-200,-209,-253,-209,-224,-209,-205,-205,-205,-205,-224,-214,-195,-205,-205,-190,-195,-209,-190,-205,-190,-195,-195,-190,-190,-200,-200,-185,-224,-214,-200,-200,-219,-219,-209,-205,-209,-219,-214,-214,-185,-161,-200,-200,-200,-224,-224,-205,-205,-214,-214,-195,-209,-214,-209,-214,-200,-205,-195,-195,-200,-214,-209,-205,-185,-205,-209,-205,-205,-200,-214,-214,-205,-219,-205,-209,-205,-205,-229,-214,-214,-205,-214,-195,-205,-214,-214,-214,-175,-200,-205,-200,-200,-209,-209,-214,-200,-205,-224,-224,-224,-190,-209,-200,-195,-219,-219,-229,-219,-195,-200,-205,-209,-209,-200,-214,-214,-200,-205,-205,-205,-224,-200,-205,-219
550,-205,-219,-239,-219,-214,-219,-278,-200,-214,-200,-200,-214,-253,-214,-219,-209,-205,-205,-205,-214,-224,-219,-195,-205,-205,-190,-205,-209,-195,-200,-190,-205,-200,-195,-190,-205,-200,-185,-224,-219,-200,-200,-224,-224,-209,-209,-214,-219,-219,-209,-190,-170,-200,-200,-205,-224,-224,-209,-205,-214,-214,-195,-209,-219,-214,-219,-205,-209,-200,-195,-200,-219,-209,-205,-185,-209,-209,-205,-205,-205,-214,-214,-205,-219,-205,-214,-209,-205,-224,-219,-214,-200,-219,-200,-205,-214,-219,-214,-180,-200,-209,-209,-205,-219,-209,-214,-200,-205,-219,-224,-219,-190,-219,-200,-195,-219,-219,-234,-214,-200,-205,-205,-209,-209,-200,-219,-219,-205,-205,-200,-209,-224,-205,-205,-214
560,-209,-219,-239,-219,-219,-224,-278,-209,-214,-195,-205,-214,-249,-214,-224,-214,-209,-200,-205,-214,-224,-219,-200,-209,-205,-185,-200,-214,-200,-205,-195,-200,-200,-190,-185,-200,-200,-185,-224,-219,-205,-195,-229,-224,-214,-205,-219,-219,-214,-214,-195,-170,-195,-200,-209,-224,-224,-200,-209,-219,-219,-195,-209,-214,-214,-224,-205,-209,-200,-200,-200,-219,-214,-209,-190,-209,-214,-200,-209,-205,-219,-214,-205,-224,-209,-214,-214,-209,-234,-219,-224,-209,-224,-195,-209,-219,-214,-219,-185,-200,-214,-209,-200,-214,-209,-219,-200,-209,-229,-224,-229,-195,-219,-205,-195,-224,-219,-234,-219,-200,-209,-209,-205,-205,-205,-224,-219,-209,-209,-209,-214,-229,-200,-205,-219
570,-214,-224,-239,-229,-219,-224,-283,-205,-209,-200,-205,-214,-253,-219,-229,-214,-209,-205,-209,-219,-229,-224,-205,-214,-205,-190,-205,-205,-195,-205,-195,-205,-200,-190,-195,-205,-205,-190,-229,-224,-200,-200,-229,-229,-214,-205,-224,-229,-219,-214,-190,-175,-200,-200,-209,-229,-229,-205,-209,-224,-214,-195,-209,-219,-224,-219,-209,-214,-200,-205,-209,-219,-219,-209,-190,-214,-214,-205,-214,-209,-219,-219,-209,-224,-209,-214,-214,-214,-239,-224,-224,-209,-224,-200,-209,-214,-214,-219,-195,-205,-214,-209,-205,-219,-219,-219,-205,-209,-229,-229,-229,-195,-224,-209,-200,-219,-219,-234,-219,-205,-214,-209,-214,-214,-209,-224,-219,-209,-214,-214,-214,-229,-205,-214,-224
580,-209,-224,-244,-229,-229,-229,-288,-209,-214,-205,-209,-214,-258,-214,-224,-214,-209,-209,-209,-214,-229,-219,-205,-214,-205,-195,-205,-214,-200,-200,-205,-205,-200,-195,-190,-200,-205,-190,-234,-224,-205,-205,-234,-224,-214,-209,-224,-229,-224,-214,-195,-175,-200,-209,-214,-234,-229,-214,-214,-229,-214,-209,-219,-219,-224,-224,-214,-209,-209,-209,-209,-224,-219,-209,-195,-214,-214,-209,-214,-209,-219,-219,-209,-229,-214,-214,-219,-214,-239,-224,-224,-209,-229,-209,-214,-224,-224,-219,-205,-209,-214,-209,-214,-224,-219,-219,-209,-209,-229,-234,-229,-200,-224,-209,-209,-229,-224,-244,-224,-205,-205,-214,-214,-214,-209,-229,-224,-214,-214,-214,-214,-234,-209,-214,-224
590,-214,-224,-249,-234,-229,-229,-288,-205,-214,-209,-205,-219,-263,-224,-224,-219,-214,-209,-214,-224,-229,-219,-200,-219,-205,-195,-209,-209,-205,-209,-200,-205,-200,-200,-200,-209,-209,-195,-239,-224,-205,-200,-234,-224,-219,-209,-224,-229,-229,-219,-195,-180,-205,-205,-214,-234,-234,-209,-214,-224,-219,-205,-214,-224,-229,-224,-214,-214,-205,-209,-214,-224,-224,-209,-195,-219,-219,-214,-219,-209,-224,-224,-214,-229,-219,-219,-224,-219,-239,-229,-229,-209,-234,-209,-219,-219,-224,-219,-209,-209,-219,-214,-214,-219,-214,-219,-209,-214,-234,-239,-229,-205,-224,-209,-209,-229,-224,-249,-224,-209,-209,-219,-214,-214,-209,-224,-224,-214,-209,-219,-214,-234,-209,-214,-229
600,-214,-224,-253,-234,-229,-229,-292,-214,-219,-209,-214,-224,-268,-219,-224,-224,-219,-214,-214,-219,-234,-229,-209,-214,-209,-205,-209,-214,-205,-209,-200,-205,-205,-200,-200,-209,-209,-195,-239,-229,-209,-205,-234,-234,-219,-214,-229,-234,-229,-224,-195,-185,-205,-209,-224,-239,-229,-219,-219,-229,-219,-209,-219,-224,-224,-229,-219,-219,-209,-214,-209,-224,-224,-214,-205,-224,-219,-219,-219,-214,-229,-229,-214,-229,-219,-224,-224,-219,-244,-234,-234,-219,-234,-209,-219,-229,-224,-229,-214,-214,-224,-214,-219,-229,-224,-224,-214,-214,-234,-244,-234,-205,-229,-219,-214,-229,-229,-258,-229,-214,-219,-219,-219,-219,-214,-239,-229,-219,-219,-219,-224,-239,-214,-219,-229
610,-219,-229,-253,-239,-229,-229,-292,-219,-219,-214,-209,-219,-263,-224,-234,-229,-219,-214,-219,-219,-234,-224,-209,-224,-214,-205,-214,-209,-200,-209,-205,-209,-209,-195,-200,-214,-214,-200,-244,-229,-209,-205,-244,-234,-219,-214,-224,-234,-234,-229,-200,-185,-209,-214,-224,-244,-234,-214,-219,-234,-224,-209,-214,-224,-224,-229,-224,-234,-214,-214,-214,-224,-229,-219,-205,-224,-224,-219,-224,-219,-229,-239,-219,-234,-219,-224,-229,-219,-249,-239,-234,-224,-239,-214,-219,-224,-224,-229,-219,-219,-229,-219,-219,-229,-229,-224,-214,-219,-234,-244,-234,-209,-239,-219,-214,-234,-229,-258,-229,-214,-224,-224,-219,-219,-219,-239,-234,-224,-224,-224,-229,-244,-219,-219,-229
620,-224,-239,-258,-239,-234,-239,-292,-224,-224,-214,-219,-224,-273,-224,-234,-229,-219,-219,-224,-224,-239,-229,-209,-219,-214,-205,-214,-209,-209,-219,-205,-214,-214,-205,-205,-214,-214,-200,-244,-234,-209,-209,-244,-239,-229,-219,-229,-239,-239,-229,-205,-190,-214,-219,-229,-244,-239,-219,-224,-234,-229,-205,-219,-229,-224,-224,-224,-234,-209,-214,-219,-229,-229,-224,-205,-229,-229,-219,-219,-219,-229,-239,-214,-229,-224,-224,-234,-224,-249,-239,-234,-224,-244,-209,-224,-229,-229,-234,-224,-224,-229,-224,-224,-229,-224,-229,-219,-219,-239,-249,-234,-209,-234,-224,-214,-239,-239,-258,-229,-219,-224,-224,-224,-224,-214,-244,-234,-224,-229,-224,-224,-244,-224,-224,-234
630,-229,-229,-258,-244,-239,-234,-292,-219,-224,-214,-219,-224,-268,-229,-239,-229,-224,-214,-229,-229,-244,-234,-214,-224,-219,-205,-219,-209,-209,-224,-214,-219,-214,-200,-205,-214,-214,-200,-253,-239,-214,-205,-244,-244,-229,-219,-234,-239,-239,-229,-205,-190,-214,-214,-234,-249,-239,-219,-229,-234,-229,-209,-219,-229,-229,-234,-229,-239,-214,-214,-214,-229,-229,-224,-214,-229,-234,-219,-224,-219,-234,-239,-224,-239,-224,-229,-239,-229,-244,-239,-239,-224,-249,-209,-224,-234,-234,-239,-234,-229,-229,-224,-219,-234,-229,-229,-219,-224,-244,-249,-244,-214,-234,-224,-219,-244,-239,-263,-229,-224,-224,-224,-224,-224,-224,-244,-234,-229,-224,-229,-229,-239,-224,-219,-234
640,-234,-244,-268,-244,-239,-244,-292,-224,-224,-219,-224,-234,-273,-234,-244,-234,-229,-224,-234,-234,-249,-239,-219,-224,-219,-209,-219,-219,-209,-229,-214,-219,-214,-205,-214,-219,-219,-205,-253,-244,-214,-205,-249,-249,-229,-229,-244,-244,-244,-234,-214,-195,-219,-219,-234,-253,-244,-224,-234,-244,-229,-214,-224,-229,-229,-234,-234,-239,-219,-219,-219,-229,-234,-234,-219,-234,-234,-224,-234,-229,-239,-244,-229,-239,-229,-229,-244,-234,-253,-239,-244,-234,-249,-219,-234,-234,-234,-239,-244,-229,-234,-229,-224,-239,-229,-229,-219,-234,-244,-253,-244,-219,-239,-224,-229,-244,-239,-263,-239,-229,-229,-224,-229,-229,-229,-253,-239,-234,-229,-234,-234,-244,-234,-229,-239
