Time,29,30,208,209,210,211,212,213,214,215,264,265,266,267,268,269,270,271,608,609,610,611,612,613,686,687,688,689,690,691,692,693,742,743,744,745,746,747,748,749,798,799,800,801,802,803,804,805,854,855,856,857,858,859,860,861,978,979,980,981,982,983,1080,1081,1082,1083,1084,1085,1086,1087,1088,1089,1114,1115,1116,1117,1142,1143,1144,1145,1426,1427,1428,1429,1430,1431,1432,1433,1482,1483,1484,1485,1486,1487,1488,1489,1514,1515,1516,1517,1566,1567,1568,1569,1570,1571,1572,1573,1580,1887,1888,1889,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1965,1990,1991,1992,1993,2042,2043,2044,2045,2046,2047,2048,2049,2098,2099,2100,2101,2102,2103,2104,2105,2136,2137,2138,2139,2140,2235,2236,2237,2250,2251,2306,2307,2308,2309,2310,2311
430,-1030,-698,-1240,-1284,-1367,-1196,-1337,-1342,-1289,-1323,-1259,-1293,-1367,-1196,-1318,-1333,-1269,-1250,-1293,-1328,-1337,-1171,-1328,-1284,-1259,-1328,-1318,-1171,-1303,-1337,-1245,-1293,-1245,-1303,-1323,-1166,-1259,-1298,-1206,-1289,-1293,-1318,-1342,-1181,-1318,-1303,-1220,-1264,-1313,-1328,-1367,-1181,-1362,-1367,-1171,-1303,-478,-1279,-1337,-1186,-527,-629,-424,-1274,-1313,-1142,-1318,-1284,-1240,-1259,-517,-664,-1293,-1303,-1308,-1181,-1250,-1303,-1328,-1123,-1284,-1303,-1323,-1171,-1313,-1342,-1259,-1264,-1274,-1269,-1303,-1166,-1313,-1313,-1240,-1269,-1298,-1298,-1323,-1171,-1235,-1293,-1347,-1137,-1333,-1367,-1293,-1313,-1245,-922,-1323,-1352,-249,-1284,-1337,-1132,-932,-1308,-1250,-1269,-292,-375,-444,-844,-957,-1313,-1323,-1166,-1279,-1313,-1147,-1152,-1308,-1333,-1196,-1230,-1250,-1289,-1049,-1137,-1279,-1298,-1020,-1245,-1293,-1259,-1303,-1127,-1162,-1279,-1298,-1293,-1289,-1376,-1279,-1367,-1362,-1206,-1347,-1054
440,-1020,-678,-1240,-1284,-1367,-1196,-1342,-1342,-1284,-1328,-1259,-1293,-1362,-1196,-1318,-1333,-1269,-1250,-1289,-1328,-1342,-1171,-1328,-1284,-1259,-1328,-1318,-1171,-1303,-1337,-1245,-1298,-1245,-1303,-1318,-1166,-1254,-1298,-1206,-1289,-1293,-1318,-1342,-1181,-1318,-1303,-1220,-1264,-1313,-1328,-1367,-1181,-1357,-1367,-1162,-1303,-454,-1279,-1333,-1186,-502,-605,-395,-1269,-1313,-1142,-1318,-1284,-1235,-1259,-493,-644,-1293,-1303,-1308,-1181,-1250,-1303,-1333,-1123,-1289,-1298,-1318,-1166,-1313,-1342,-1259,-1264,-1274,-1264,-1303,-1166,-1313,-1308,-1240,-1269,-1298,-1298,-1323,-1176,-1235,-1298,-1342,-1132,-1333,-1367,-1289,-1313,-1245,-903,-1323,-1347,-234,-1284,-1337,-1132,-913,-1308,-1250,-1269,-273,-356,-419,-830,-937,-1318,-1323,-1162,-1284,-1313,-1137,-1147,-1308,-1337,-1186,-1225,-1250,-1289,-1030,-1137,-1279,-1298,-1005,-1245,-1293,-1259,-1298,-1127,-1152,-1279,-1298,-1293,-1284,-1376,-1279,-1367,-1362,-1201,-1347,-1040
450,-1005,-654,-1240,-1284,-1367,-1191,-1342,-1342,-1284,-1328,-1254,-1293,-1362,-1196,-1313,-1333,-1269,-1250,-1289,-1323,-1337,-1171,-1328,-1284,-1259,-1323,-1318,-1171,-1303,-1333,-1245,-1293,-1245,-1303,-1323,-1166,-1254,-1298,-1206,-1284,-1293,-1318,-1337,-1181,-1318,-1303,-1220,-1264,-1313,-1328,-1367,-1181,-1357,-1362,-1152,-1298,-429,-1279,-1333,-1186,-483,-590,-375,-1274,-1308,-1147,-1318,-1279,-1235,-1259,-478,-620,-1293,-1298,-1308,-1176,-1250,-1303,-1328,-1123,-1284,-1298,-1318,-1166,-1313,-1337,-1254,-1264,-1274,-1264,-1303,-1166,-1313,-1308,-1235,-1264,-1298,-1293,-1318,-1176,-1230,-1293,-1347,-1132,-1333,-1367,-1289,-1313,-1245,-883,-1323,-1352,-219,-1284,-1333,-1127,-898,-1308,-1250,-1269,-258,-336,-400,-810,-922,-1313,-1323,-1166,-1284,-1313,-1127,-1147,-1308,-1333,-1181,-1225,-1245,-1289,-1020,-1137,-1274,-1298,-986,-1245,-1298,-1259,-1298,-1127,-1147,-1279,-1298,-1293,-1279,-1372,-1274,-1367,-1362,-1201,-1342,-1025
460,-996,-629,-1235,-1279,-1367,-1191,-1337,-1337,-1284,-1323,-1254,-1289,-1362,-1191,-1313,-1333,-1269,-1245,-1289,-1328,-1342,-1166,-1328,-1284,-1259,-1323,-1318,-1166,-1303,-1333,-1245,-1293,-1245,-1303,-1323,-1162,-1250,-1298,-1201,-1284,-1289,-1318,-1337,-1181,-1313,-1303,-1220,-1264,-1313,-1328,-1367,-1181,-1357,-1367,-1142,-1298,-410,-1274,-1333,-1181,-458,-566,-356,-1269,-1313,-1142,-1313,-1284,-1235,-1254,-454,-600,-1293,-1298,-1308,-1176,-1250,-1303,-1328,-1118,-1284,-1298,-1318,-1171,-1308,-1342,-1254,-1259,-1274,-1264,-1303,-1166,-1313,-1303,-1240,-1264,-1298,-1293,-1318,-1171,-1235,-1293,-1342,-1132,-1333,-1362,-1289,-1313,-1245,-869,-1323,-1347,-205,-1284,-1333,-1123,-883,-1308,-1245,-1264,-239,-317,-380,-791,-903,-1313,-1323,-1162,-1279,-1308,-1113,-1147,-1308,-1333,-1171,-1225,-1245,-1289,-1005,-1137,-1274,-1293,-976,-1245,-1293,-1259,-1298,-1127,-1137,-1279,-1293,-1293,-1279,-1372,-1269,-1367,-1362,-1201,-1342,-1010
470,-981,-605,-1235,-1279,-1367,-1196,-1337,-1337,-1284,-1323,-1254,-1293,-1362,-1191,-1313,-1333,-1269,-1245,-1289,-1328,-1337,-1166,-1328,-1284,-1259,-1323,-1318,-1166,-1303,-1337,-1245,-1293,-1245,-1303,-1323,-1166,-1250,-1293,-1206,-1284,-1289,-1318,-1333,-1181,-1318,-1303,-1220,-1259,-1313,-1323,-1367,-1176,-1357,-1362,-1132,-1298,-390,-1269,-1333,-1181,-444,-551,-341,-1269,-1308,-1147,-1318,-1279,-1235,-1254,-434,-581,-1289,-1298,-1303,-1176,-1250,-1303,-1328,-1118,-1284,-1298,-1318,-1171,-1308,-1342,-1254,-1259,-1274,-1264,-1298,-1162,-1308,-1303,-1240,-1264,-1293,-1293,-1318,-1171,-1235,-1293,-1342,-1132,-1333,-1367,-1289,-1313,-1245,-849,-1318,-1347,-200,-1279,-1333,-1118,-864,-1303,-1245,-1269,-229,-302,-361,-776,-888,-1313,-1323,-1162,-1279,-1308,-1108,-1147,-1303,-1333,-1166,-1225,-1245,-1284,-991,-1137,-1274,-1293,-957,-1245,-1293,-1259,-1298,-1127,-1127,-1279,-1293,-1289,-1279,-1372,-1269,-1367,-1357,-1201,-1342,-996
480,-966,-585,-1235,-1279,-1367,-1191,-1337,-1337,-1284,-1323,-1259,-1293,-1362,-1191,-1313,-1333,-1269,-1245,-1289,-1323,-1342,-1166,-1328,-1284,-1259,-1323,-1313,-1166,-1298,-1337,-1245,-1293,-1245,-1303,-1318,-1166,-1250,-1298,-1201,-1284,-1289,-1318,-1333,-1181,-1313,-1303,-1220,-1259,-1308,-1328,-1367,-1176,-1357,-1362,-1123,-1298,-375,-1274,-1333,-1181,-424,-532,-327,-1269,-1308,-1142,-1318,-1284,-1235,-1254,-419,-566,-1289,-1298,-1303,-1176,-1245,-1298,-1328,-1118,-1284,-1298,-1313,-1166,-1308,-1337,-1254,-1259,-1269,-1264,-1298,-1162,-1308,-1303,-1235,-1264,-1293,-1293,-1323,-1171,-1235,-1293,-1342,-1132,-1328,-1362,-1289,-1313,-1240,-830,-1318,-1347,-190,-1284,-1333,-1113,-849,-1303,-1245,-1269,-219,-283,-341,-766,-874,-1313,-1318,-1157,-1279,-1313,-1098,-1147,-1308,-1328,-1157,-1225,-1245,-1284,-976,-1137,-1274,-1298,-942,-1245,-1293,-1254,-1303,-1127,-1123,-1274,-1293,-1293,-1274,-1372,-1264,-1362,-1362,-1196,-1342,-986
490,-952,-571,-1235,-1279,-1367,-1191,-1337,-1337,-1284,-1323,-1259,-1289,-1357,-1191,-1313,-1333,-1269,-1245,-1289,-1323,-1337,-1166,-1328,-1279,-1259,-1328,-1313,-1171,-1298,-1333,-1245,-1289,-1245,-1298,-1318,-1162,-1250,-1293,-1206,-1284,-1289,-1313,-1328,-1176,-1318,-1298,-1215,-1259,-1313,-1323,-1367,-1176,-1357,-1362,-1113,-1298,-356,-1274,-1333,-1181,-410,-512,-307,-1269,-1308,-1142,-1318,-1279,-1235,-1254,-400,-546,-1289,-1298,-1303,-1176,-1245,-1298,-1328,-1118,-1284,-1298,-1313,-1166,-1308,-1337,-1254,-1259,-1269,-1264,-1298,-1157,-1308,-1308,-1240,-1264,-1298,-1293,-1318,-1171,-1235,-1293,-1342,-1127,-1328,-1362,-1289,-1308,-1245,-815,-1318,-1347,-180,-1279,-1333,-1113,-830,-1303,-1245,-1264,-205,-268,-327,-747,-859,-1313,-1318,-1162,-1279,-1308,-1083,-1147,-1308,-1328,-1147,-1225,-1245,-1284,-961,-1132,-1274,-1293,-932,-1245,-1293,-1254,-1298,-1127,-1113,-1274,-1293,-1293,-1269,-1372,-1259,-1362,-1362,-1196,-1342,-971
500,-942,-551,-1235,-1279,-1362,-1191,-1337,-1337,-1284,-1323,-1254,-1289,-1362,-1191,-1313,-1333,-1264,-1245,-1289,-1323,-1337,-1166,-1328,-1279,-1259,-1328,-1313,-1171,-1298,-1333,-1245,-1293,-1240,-1303,-1318,-1162,-1254,-1293,-1201,-1279,-1289,-1313,-1328,-1176,-1313,-1298,-1215,-1264,-1308,-1323,-1367,-1176,-1357,-1362,-1108,-1298,-341,-1269,-1333,-1181,-390,-498,-292,-1269,-1308,-1142,-1318,-1279,-1230,-1254,-385,-532,-1293,-1298,-1303,-1176,-1245,-1298,-1328,-1118,-1279,-1293,-1318,-1166,-1308,-1337,-1250,-1259,-1269,-1264,-1298,-1162,-1308,-1303,-1235,-1259,-1293,-1293,-1318,-1171,-1235,-1293,-1342,-1132,-1333,-1362,-1289,-1308,-1245,-800,-1318,-1347,-175,-1284,-1328,-1108,-815,-1303,-1240,-1264,-195,-258,-312,-732,-844,-1313,-1318,-1157,-1279,-1308,-1074,-1147,-1308,-1328,-1142,-1225,-1245,-1289,-952,-1137,-1274,-1293,-913,-1240,-1289,-1254,-1298,-1127,-1103,-1274,-1293,-1293,-1269,-1372,-1259,-1362,-1362,-1201,-1337,-957
510,-932,-532,-1235,-1279,-1367,-1191,-1337,-1337,-1279,-1323,-1254,-1289,-1362,-1191,-1313,-1333,-1264,-1245,-1289,-1323,-1337,-1166,-1328,-1284,-1259,-1323,-1313,-1166,-1298,-1333,-1245,-1293,-1245,-1303,-1318,-1162,-1250,-1293,-1201,-1279,-1289,-1313,-1328,-1176,-1313,-1298,-1220,-1259,-1308,-1323,-1367,-1176,-1352,-1362,-1098,-1298,-327,-1274,-1333,-1181,-375,-483,-278,-1264,-1308,-1142,-1313,-1279,-1235,-1254,-371,-512,-1289,-1298,-1303,-1176,-1245,-1298,-1328,-1118,-1279,-1293,-1318,-1166,-1308,-1337,-1250,-1259,-1269,-1264,-1298,-1162,-1308,-1303,-1235,-1259,-1298,-1293,-1318,-1171,-1230,-1293,-1342,-1127,-1333,-1362,-1289,-1308,-1245,-786,-1318,-1347,-170,-1279,-1333,-1103,-800,-1303,-1245,-1264,-190,-244,-297,-717,-830,-1313,-1318,-1162,-1279,-1308,-1069,-1142,-1303,-1323,-1137,-1220,-1245,-1289,-937,-1132,-1274,-1293,-903,-1245,-1293,-1259,-1298,-1127,-1098,-1274,-1293,-1289,-1264,-1372,-1254,-1362,-1357,-1201,-1342,-947
520,-917,-517,-1235,-1279,-1362,-1191,-1337,-1337,-1284,-1323,-1254,-1289,-1357,-1191,-1313,-1333,-1269,-1240,-1289,-1323,-1337,-1166,-1328,-1284,-1259,-1323,-1313,-1166,-1298,-1333,-1245,-1289,-1245,-1298,-1318,-1162,-1250,-1298,-1201,-1284,-1289,-1318,-1328,-1176,-1313,-1303,-1215,-1259,-1308,-1328,-1367,-1176,-1357,-1362,-1088,-1298,-312,-1274,-1333,-1176,-361,-468,-268,-1269,-1303,-1142,-1313,-1274,-1230,-1254,-356,-498,-1289,-1293,-1303,-1176,-1250,-1298,-1323,-1113,-1279,-1298,-1313,-1166,-1308,-1337,-1250,-1259,-1269,-1259,-1293,-1162,-1308,-1303,-1235,-1259,-1293,-1293,-1318,-1171,-1230,-1289,-1342,-1127,-1328,-1362,-1289,-1308,-1245,-771,-1318,-1347,-161,-1284,-1328,-1098,-786,-1303,-1245,-1264,-180,-234,-288,-708,-815,-1308,-1318,-1157,-1279,-1308,-1054,-1142,-1303,-1323,-1127,-1220,-1245,-1289,-927,-1132,-1274,-1293,-888,-1240,-1293,-1254,-1298,-1127,-1088,-1274,-1289,-1293,-1264,-1372,-1254,-1362,-1357,-1196,-1342,-932
530,-908,-502,-1235,-1279,-1367,-1191,-1337,-1337,-1284,-1323,-1254,-1293,-1357,-1191,-1313,-1333,-1264,-1240,-1289,-1323,-1337,-1166,-1323,-1279,-1259,-1323,-1313,-1166,-1298,-1333,-1240,-1293,-1240,-1298,-1318,-1162,-1250,-1293,-1201,-1284,-1289,-1313,-1323,-1176,-1313,-1303,-1215,-1259,-1308,-1323,-1367,-1176,-1357,-1362,-1083,-1298,-302,-1269,-1333,-1181,-346,-454,-258,-1264,-1308,-1142,-1313,-1279,-1230,-1254,-341,-488,-1289,-1293,-1303,-1176,-1245,-1298,-1328,-1118,-1279,-1293,-1313,-1166,-1308,-1337,-1250,-1259,-1269,-1259,-1293,-1162,-1308,-1303,-1235,-1259,-1298,-1293,-1318,-1166,-1230,-1289,-1342,-1132,-1328,-1362,-1289,-1313,-1240,-756,-1318,-1347,-156,-1279,-1328,-1093,-771,-1303,-1240,-1264,-175,-224,-273,-693,-800,-1313,-1318,-1157,-1279,-1308,-1044,-1142,-1303,-1323,-1123,-1225,-1240,-1284,-913,-1132,-1274,-1293,-874,-1240,-1293,-1254,-1298,-1123,-1083,-1274,-1289,-1289,-1264,-1372,-1250,-1367,-1362,-1196,-1337,-917
540,-893,-488,-1235,-1274,-1362,-1191,-1337,-1337,-1284,-1323,-1254,-1289,-1357,-1191,-1313,-1328,-1264,-1245,-1289,-1323,-1337,-1166,-1323,-1279,-1259,-1323,-1313,-1166,-1298,-1333,-1240,-1293,-1240,-1298,-1313,-1162,-1250,-1293,-1201,-1279,-1289,-1313,-1323,-1176,-1313,-1303,-1215,-1259,-1308,-1328,-1367,-1171,-1357,-1362,-1079,-1298,-292,-1269,-1333,-1176,-336,-439,-249,-1269,-1308,-1137,-1313,-1279,-1230,-1254,-332,-473,-1289,-1293,-1303,-1171,-1250,-1298,-1323,-1118,-1284,-1293,-1313,-1166,-1308,-1337,-1250,-1259,-1264,-1264,-1293,-1162,-1308,-1303,-1235,-1259,-1293,-1293,-1313,-1166,-1230,-1293,-1342,-1127,-1333,-1362,-1284,-1313,-1240,-742,-1318,-1347,-156,-1279,-1328,-1088,-756,-1303,-1240,-1264,-166,-214,-263,-678,-786,-1313,-1318,-1157,-1274,-1308,-1040,-1142,-1303,-1323,-1113,-1220,-1245,-1284,-908,-1132,-1274,-1293,-864,-1240,-1293,-1254,-1298,-1123,-1079,-1274,-1293,-1289,-1264,-1372,-1245,-1362,-1357,-1196,-1337,-903
550,-883,-473,-1235,-1274,-1367,-1191,-1337,-1337,-1284,-1323,-1254,-1289,-1357,-1186,-1313,-1328,-1269,-1240,-1284,-1323,-1337,-1162,-1323,-1279,-1254,-1323,-1318,-1166,-1298,-1333,-1245,-1293,-1245,-1298,-1318,-1162,-1250,-1293,-1201,-1279,-1289,-1313,-1323,-1176,-1313,-1298,-1215,-1259,-1308,-1323,-1367,-1176,-1357,-1362,-1069,-1298,-278,-1274,-1333,-1181,-322,-429,-239,-1264,-1303,-1137,-1313,-1274,-1230,-1250,-317,-454,-1289,-1293,-1303,-1171,-1245,-1298,-1323,-1118,-1284,-1298,-1313,-1166,-1303,-1337,-1250,-1259,-1264,-1259,-1293,-1162,-1303,-1303,-1230,-1259,-1298,-1293,-1318,-1166,-1230,-1293,-1342,-1127,-1328,-1362,-1284,-1308,-1240,-727,-1318,-1347,-151,-1279,-1333,-1083,-742,-1303,-1245,-1264,-161,-205,-249,-664,-776,-1308,-1318,-1157,-1279,-1308,-1025,-1142,-1303,-1323,-1108,-1225,-1240,-1284,-888,-1132,-1274,-1293,-849,-1240,-1293,-1259,-1298,-1123,-1069,-1274,-1293,-1289,-1259,-1372,-1240,-1362,-1357,-1201,-1337,-893
560,-874,-458,-1235,-1274,-1362,-1191,-1333,-1333,-1279,-1323,-1254,-1289,-1357,-1191,-1313,-1328,-1269,-1240,-1289,-1323,-1337,-1166,-1323,-1279,-1254,-1323,-1313,-1166,-1298,-1333,-1240,-1293,-1245,-1298,-1318,-1162,-1250,-1293,-1201,-1279,-1289,-1313,-1323,-1176,-1313,-1298,-1215,-1259,-1308,-1323,-1367,-1171,-1357,-1362,-1059,-1298,-268,-1269,-1333,-1181,-312,-415,-229,-1269,-1308,-1142,-1313,-1279,-1230,-1250,-302,-444,-1289,-1293,-1303,-1176,-1245,-1298,-1323,-1113,-1284,-1298,-1313,-1166,-1303,-1337,-1250,-1259,-1264,-1264,-1298,-1157,-1308,-1303,-1235,-1259,-1293,-1289,-1313,-1166,-1230,-1293,-1342,-1127,-1328,-1362,-1289,-1308,-1245,-717,-1313,-1342,-146,-1274,-1328,-1083,-727,-1303,-1240,-1264,-156,-195,-239,-654,-766,-1308,-1313,-1157,-1274,-1308,-1015,-1147,-1303,-1323,-1103,-1220,-1240,-1284,-878,-1132,-1274,-1293,-839,-1240,-1293,-1254,-1298,-1123,-1059,-1269,-1293,-1289,-1254,-1372,-1240,-1362,-1357,-1196,-1342,-883
570,-859,-444,-1235,-1274,-1367,-1191,-1337,-1337,-1284,-1323,-1254,-1289,-1357,-1191,-1313,-1328,-1269,-1240,-1289,-1323,-1333,-1166,-1323,-1279,-1254,-1323,-1313,-1166,-1298,-1333,-1240,-1289,-1240,-1298,-1318,-1157,-1250,-1293,-1201,-1284,-1289,-1313,-1318,-1176,-1313,-1298,-1215,-1259,-1308,-1323,-1367,-1176,-1357,-1362,-1054,-1298,-258,-1269,-1333,-1181,-302,-400,-219,-1264,-1308,-1142,-1313,-1274,-1230,-1250,-297,-429,-1289,-1293,-1303,-1171,-1245,-1298,-1323,-1113,-1279,-1293,-1313,-1166,-1303,-1337,-1250,-1259,-1264,-1259,-1293,-1157,-1308,-1303,-1230,-1259,-1298,-1293,-1313,-1166,-1230,-1289,-1337,-1127,-1328,-1362,-1289,-1308,-1240,-703,-1313,-1342,-141,-1279,-1328,-1079,-712,-1303,-1240,-1264,-151,-185,-229,-639,-751,-1308,-1318,-1157,-1274,-1308,-1005,-1147,-1303,-1318,-1093,-1220,-1240,-1284,-869,-1127,-1269,-1293,-825,-1240,-1293,-1259,-1298,-1123,-1054,-1269,-1289,-1289,-1250,-1372,-1235,-1362,-1357,-1196,-1342,-874
580,-849,-429,-1235,-1274,-1367,-1191,-1337,-1337,-1279,-1323,-1254,-1289,-1357,-1191,-1313,-1328,-1264,-1240,-1284,-1318,-1337,-1166,-1323,-1279,-1259,-1323,-1313,-1166,-1298,-1333,-1240,-1289,-1240,-1298,-1318,-1162,-1250,-1293,-1201,-1279,-1289,-1313,-1318,-1176,-1313,-1298,-1210,-1259,-1308,-1323,-1367,-1176,-1352,-1362,-1044,-1298,-249,-1269,-1333,-1176,-292,-390,-214,-1269,-1308,-1137,-1313,-1279,-1225,-1254,-288,-419,-1289,-1298,-1298,-1171,-1245,-1298,-1323,-1118,-1279,-1293,-1313,-1166,-1303,-1337,-1250,-1254,-1264,-1259,-1293,-1157,-1308,-1303,-1235,-1259,-1293,-1293,-1313,-1166,-1230,-1293,-1337,-1127,-1328,-1357,-1284,-1308,-1240,-688,-1318,-1342,-136,-1279,-1328,-1074,-703,-1298,-1240,-1264,-146,-180,-224,-629,-737,-1308,-1318,-1157,-1279,-1303,-1000,-1142,-1303,-1318,-1088,-1220,-1240,-1284,-854,-1127,-1274,-1293,-815,-1240,-1293,-1254,-1293,-1123,-1044,-1269,-1293,-1289,-1250,-1372,-1235,-1362,-1357,-1196,-1342,-859
590,-839,-419,-1230,-1274,-1367,-1191,-1337,-1337,-1279,-1323,-1254,-1289,-1357,-1186,-1313,-1328,-1264,-1240,-1284,-1323,-1333,-1162,-1323,-1279,-1254,-1323,-1308,-1166,-1298,-1328,-1240,-1293,-1245,-1298,-1313,-1162,-1250,-1289,-1201,-1279,-1289,-1313,-1313,-1176,-1313,-1298,-1210,-1254,-1308,-1323,-1362,-1171,-1352,-1362,-1040,-1298,-239,-1269,-1333,-1181,-283,-375,-209,-1269,-1308,-1137,-1313,-1279,-1225,-1250,-273,-410,-1289,-1298,-1298,-1171,-1245,-1298,-1323,-1118,-1284,-1293,-1313,-1166,-1303,-1337,-1250,-1259,-1264,-1259,-1293,-1157,-1308,-1303,-1230,-1254,-1293,-1293,-1313,-1166,-1230,-1293,-1342,-1127,-1328,-1362,-1289,-1308,-1240,-673,-1318,-1342,-136,-1279,-1328,-1074,-688,-1303,-1240,-1264,-141,-175,-214,-620,-727,-1308,-1318,-1157,-1279,-1308,-991,-1147,-1303,-1318,-1083,-1220,-1240,-1284,-844,-1127,-1274,-1289,-800,-1240,-1293,-1254,-1293,-1123,-1040,-1269,-1293,-1289,-1250,-1372,-1230,-1362,-1357,-1196,-1337,-849
600,-830,-410,-1235,-1274,-1362,-1191,-1333,-1337,-1284,-1323,-1254,-1289,-1357,-1191,-1313,-1328,-1264,-1245,-1284,-1323,-1337,-1162,-1323,-1274,-1254,-1323,-1308,-1166,-1298,-1328,-1240,-1289,-1245,-1298,-1318,-1157,-1250,-1289,-1201,-1279,-1289,-1318,-1313,-1176,-1313,-1298,-1215,-1259,-1308,-1323,-1367,-1176,-1357,-1362,-1025,-1298,-234,-1269,-1328,-1181,-273,-366,-200,-1264,-1308,-1137,-1308,-1274,-1225,-1250,-268,-395,-1289,-1293,-1303,-1171,-1245,-1298,-1328,-1113,-1284,-1298,-1313,-1166,-1303,-1337,-1245,-1259,-1264,-1259,-1293,-1157,-1308,-1303,-1230,-1254,-1293,-1289,-1313,-1166,-1230,-1293,-1337,-1127,-1328,-1362,-1289,-1308,-1240,-664,-1313,-1342,-136,-1279,-1323,-1069,-678,-1298,-1240,-1259,-141,-166,-209,-605,-717,-1308,-1313,-1157,-1279,-1308,-981,-1147,-1303,-1318,-1074,-1220,-1240,-1284,-839,-1127,-1269,-1293,-791,-1240,-1289,-1254,-1293,-1123,-1035,-1274,-1293,-1284,-1250,-1372,-1225,-1362,-1357,-1196,-1337,-839
610,-820,-400,-1235,-1269,-1362,-1186,-1337,-1337,-1279,-1318,-1250,-1289,-1362,-1191,-1308,-1328,-1264,-1245,-1284,-1323,-1333,-1162,-1323,-1274,-1254,-1323,-1308,-1166,-1298,-1333,-1235,-1289,-1240,-1298,-1313,-1162,-1250,-1293,-1201,-1284,-1289,-1313,-1313,-1171,-1313,-1298,-1215,-1254,-1308,-1323,-1362,-1176,-1357,-1362,-1020,-1293,-224,-1269,-1328,-1181,-263,-356,-195,-1269,-1308,-1137,-1308,-1279,-1225,-1250,-258,-385,-1289,-1293,-1303,-1171,-1245,-1298,-1323,-1113,-1284,-1293,-1313,-1162,-1303,-1333,-1250,-1254,-1264,-1259,-1293,-1157,-1303,-1303,-1230,-1254,-1293,-1289,-1318,-1166,-1230,-1293,-1337,-1127,-1328,-1357,-1284,-1308,-1240,-649,-1313,-1342,-131,-1274,-1328,-1064,-668,-1303,-1240,-1259,-136,-166,-195,-595,-703,-1308,-1313,-1157,-1274,-1303,-971,-1142,-1298,-1318,-1069,-1220,-1240,-1284,-825,-1127,-1269,-1293,-776,-1240,-1293,-1254,-1293,-1123,-1025,-1269,-1289,-1289,-1245,-1372,-1220,-1362,-1357,-1196,-1337,-830
620,-810,-385,-1230,-1269,-1362,-1191,-1337,-1337,-1284,-1318,-1250,-1289,-1357,-1186,-1308,-1328,-1264,-1240,-1284,-1318,-1337,-1166,-1328,-1274,-1259,-1323,-1308,-1166,-1298,-1333,-1240,-1289,-1240,-1298,-1313,-1157,-1245,-1293,-1196,-1279,-1284,-1313,-1313,-1171,-1308,-1293,-1215,-1259,-1308,-1323,-1367,-1176,-1357,-1357,-1010,-1298,-219,-1269,-1328,-1181,-253,-346,-190,-1264,-1308,-1137,-1308,-1274,-1225,-1250,-249,-375,-1289,-1293,-1303,-1171,-1245,-1298,-1323,-1113,-1279,-1293,-1308,-1162,-1303,-1333,-1250,-1254,-1264,-1259,-1289,-1157,-1303,-1303,-1230,-1254,-1293,-1293,-1313,-1166,-1230,-1289,-1342,-1127,-1328,-1357,-1284,-1308,-1240,-639,-1313,-1342,-131,-1279,-1328,-1059,-654,-1298,-1240,-1259,-136,-156,-190,-585,-693,-1308,-1313,-1152,-1274,-1303,-966,-1142,-1298,-1318,-1064,-1220,-1240,-1284,-815,-1127,-1269,-1289,-766,-1240,-1289,-1254,-1293,-1123,-1020,-1269,-1289,-1284,-1240,-1372,-1220,-1362,-1352,-1196,-1337,-815
630,-800,-375,-1235,-1269,-1362,-1191,-1337,-1333,-1279,-1318,-1250,-1289,-1357,-1186,-1308,-1328,-1264,-1240,-1284,-1323,-1333,-1166,-1323,-1274,-1259,-1323,-1313,-1166,-1298,-1328,-1240,-1289,-1240,-1298,-1313,-1157,-1250,-1293,-1201,-1279,-1289,-1313,-1308,-1171,-1313,-1298,-1210,-1254,-1308,-1323,-1367,-1176,-1352,-1362,-1005,-1298,-209,-1269,-1328,-1181,-249,-341,-185,-1269,-1303,-1137,-1308,-1274,-1225,-1250,-244,-366,-1284,-1293,-1298,-1171,-1245,-1298,-1323,-1113,-1279,-1293,-1313,-1166,-1303,-1337,-1250,-1254,-1264,-1259,-1289,-1157,-1303,-1303,-1230,-1254,-1293,-1293,-1313,-1166,-1230,-1289,-1337,-1127,-1328,-1357,-1284,-1308,-1240,-629,-1318,-1342,-126,-1274,-1328,-1054,-644,-1298,-1240,-1259,-131,-156,-185,-576,-683,-1308,-1313,-1157,-1274,-1308,-957,-1142,-1298,-1313,-1054,-1220,-1240,-1279,-805,-1127,-1274,-1293,-756,-1235,-1289,-1254,-1298,-1123,-1010,-1274,-1289,-1284,-1240,-1372,-1215,-1362,-1357,-1196,-1337,-805
